,DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
0,1 August 2018 00:00,1497,1475,All Island
1,1 August 2018 00:15,1490,1525,All Island
2,1 August 2018 00:30,1483,1528,All Island
3,1 August 2018 00:45,1475,1534,All Island
4,1 August 2018 01:00,1269,1514,All Island
5,1 August 2018 01:15,1261,1503,All Island
6,1 August 2018 01:30,1253,1572,All Island
7,1 August 2018 01:45,1245,1557,All Island
8,1 August 2018 02:00,1235,1521,All Island
9,1 August 2018 02:15,1223,1501,All Island
10,1 August 2018 02:30,1212,1439,All Island
11,1 August 2018 02:45,1201,1399,All Island
12,1 August 2018 03:00,1183,1334,All Island
13,1 August 2018 03:15,1161,1327,All Island
14,1 August 2018 03:30,1138,1311,All Island
15,1 August 2018 03:45,1115,1305,All Island
16,1 August 2018 04:00,1101,1266,All Island
17,1 August 2018 04:15,1096,1219,All Island
18,1 August 2018 04:30,1090,1254,All Island
19,1 August 2018 04:45,1085,1228,All Island
20,1 August 2018 05:00,1081,1166,All Island
21,1 August 2018 05:15,1077,1130,All Island
22,1 August 2018 05:30,1074,1106,All Island
23,1 August 2018 05:45,1071,1123,All Island
24,1 August 2018 06:00,1074,1110,All Island
25,1 August 2018 06:15,1084,1081,All Island
26,1 August 2018 06:30,1095,1124,All Island
27,1 August 2018 06:45,1105,1142,All Island
28,1 August 2018 07:00,1189,1191,All Island
29,1 August 2018 07:15,1204,1174,All Island
30,1 August 2018 07:30,1218,1149,All Island
31,1 August 2018 07:45,1233,1198,All Island
32,1 August 2018 08:00,1258,1281,All Island
33,1 August 2018 08:15,1293,1325,All Island
34,1 August 2018 08:30,1328,1419,All Island
35,1 August 2018 08:45,1363,1436,All Island
36,1 August 2018 09:00,1401,1546,All Island
37,1 August 2018 09:15,1444,1567,All Island
38,1 August 2018 09:30,1487,1688,All Island
39,1 August 2018 09:45,1529,1774,All Island
40,1 August 2018 10:00,1576,1821,All Island
41,1 August 2018 10:15,1628,1851,All Island
