,DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
0,1 May 2018 00:00,568,621,All Island
1,1 May 2018 00:15,618,680,All Island
2,1 May 2018 00:30,668,700,All Island
3,1 May 2018 00:45,718,767,All Island
4,1 May 2018 01:00,652,856,All Island
5,1 May 2018 01:15,721,942,All Island
6,1 May 2018 01:30,790,936,All Island
7,1 May 2018 01:45,859,1018,All Island
8,1 May 2018 02:00,931,1060,All Island
9,1 May 2018 02:15,1005,1118,All Island
10,1 May 2018 02:30,1080,1201,All Island
11,1 May 2018 02:45,1154,1289,All Island
12,1 May 2018 03:00,1225,1355,All Island
13,1 May 2018 03:15,1293,1388,All Island
14,1 May 2018 03:30,1362,1434,All Island
15,1 May 2018 03:45,1430,1505,All Island
16,1 May 2018 04:00,1496,1514,All Island
17,1 May 2018 04:15,1559,1560,All Island
18,1 May 2018 04:30,1623,1631,All Island
19,1 May 2018 04:45,1686,1703,All Island
20,1 May 2018 05:00,1747,1784,All Island
21,1 May 2018 05:15,1805,1915,All Island
22,1 May 2018 05:30,1863,1973,All Island
23,1 May 2018 05:45,1921,1937,All Island
24,1 May 2018 06:00,1980,1908,All Island
25,1 May 2018 06:15,2038,1946,All Island
26,1 May 2018 06:30,2097,2045,All Island
27,1 May 2018 06:45,2156,2221,All Island
28,1 May 2018 07:00,2239,2345,All Island
29,1 May 2018 07:15,2295,2271,All Island
30,1 May 2018 07:30,2351,2285,All Island
31,1 May 2018 07:45,2407,2430,All Island
32,1 May 2018 08:00,2462,2499,All Island
33,1 May 2018 08:15,2517,2591,All Island
34,1 May 2018 08:30,2572,2608,All Island
35,1 May 2018 08:45,2627,2666,All Island
36,1 May 2018 09:00,2675,2720,All Island
37,1 May 2018 09:15,2716,2713,All Island
38,1 May 2018 09:30,2758,2747,All Island
39,1 May 2018 09:45,2799,2857,All Island
40,1 May 2018 10:00,2830,2848,All Island
41,1 May 2018 10:15,2850,2887,All Island
42,1 May 2018 10:30,2871,2871,All Island
43,1 May 2018 10:45,2892,2927,All Island
44,1 May 2018 11:00,2894,2894,All Island
45,1 May 2018 11:15,2878,2915,All Island
46,1 May 2018 11:30,2863,2819,All Island
47,1 May 2018 11:45,2847,2809,All Island
48,1 May 2018 12:00,2811,2759,All Island
49,1 May 2018 12:15,2754,2733,All Island
50,1 May 2018 12:30,2698,2704,All Island
51,1 May 2018 12:45,2641,2694,All Island
52,1 May 2018 13:00,2756,2665,All Island
53,1 May 2018 13:15,2691,2655,All Island
54,1 May 2018 13:30,2626,2590,All Island
55,1 May 2018 13:45,2561,2569,All Island
56,1 May 2018 14:00,2483,2531,All Island
57,1 May 2018 14:15,2394,2441,All Island
58,1 May 2018 14:30,2304,2439,All Island
59,1 May 2018 14:45,2215,2407,All Island
60,1 May 2018 15:00,2122,2374,All Island
61,1 May 2018 15:15,2024,2304,All Island
62,1 May 2018 15:30,1927,2236,All Island
63,1 May 2018 15:45,1829,2170,All Island
64,1 May 2018 16:00,1737,2199,All Island
65,1 May 2018 16:15,1649,2127,All Island
66,1 May 2018 16:30,1561,2085,All Island
67,1 May 2018 16:45,1473,2039,All Island
68,1 May 2018 17:00,1388,1939,All Island
69,1 May 2018 17:15,1307,1876,All Island
70,1 May 2018 17:30,1226,1827,All Island
71,1 May 2018 17:45,1145,1781,All Island
72,1 May 2018 18:00,1083,1691,All Island
73,1 May 2018 18:15,1039,1594,All Island
74,1 May 2018 18:30,996,1493,All Island
75,1 May 2018 18:45,952,1401,All Island
76,1 May 2018 19:00,922,1326,All Island
77,1 May 2018 19:15,905,1277,All Island
78,1 May 2018 19:30,888,1245,All Island
79,1 May 2018 19:45,871,1162,All Island
80,1 May 2018 20:00,770,1081,All Island
81,1 May 2018 20:15,763,1021,All Island
82,1 May 2018 20:30,756,987,All Island
83,1 May 2018 20:45,750,984,All Island
84,1 May 2018 21:00,759,943,All Island
85,1 May 2018 21:15,786,886,All Island
86,1 May 2018 21:30,812,895,All Island
87,1 May 2018 21:45,838,899,All Island
88,1 May 2018 22:00,878,905,All Island
89,1 May 2018 22:15,931,932,All Island
90,1 May 2018 22:30,983,976,All Island
91,1 May 2018 22:45,1036,980,All Island
92,1 May 2018 23:00,1081,1030,All Island
93,1 May 2018 23:15,1119,1061,All Island
94,1 May 2018 23:30,1156,1140,All Island
95,1 May 2018 23:45,1194,1215,All Island
96,2 May 2018 00:00,1226,1301,All Island
97,2 May 2018 00:15,1254,1267,All Island
98,2 May 2018 00:30,1281,1316,All Island
99,2 May 2018 00:45,1309,1288,All Island
100,2 May 2018 01:00,1504,1378,All Island
101,2 May 2018 01:15,1492,1392,All Island
102,2 May 2018 01:30,1480,1428,All Island
103,2 May 2018 01:45,1468,1460,All Island
104,2 May 2018 02:00,1463,1541,All Island
105,2 May 2018 02:15,1466,1562,All Island
106,2 May 2018 02:30,1468,1503,All Island
107,2 May 2018 02:45,1470,1482,All Island
108,2 May 2018 03:00,1456,1520,All Island
109,2 May 2018 03:15,1425,1541,All Island
110,2 May 2018 03:30,1394,1538,All Island
111,2 May 2018 03:45,1362,1586,All Island
112,2 May 2018 04:00,1332,1576,All Island
113,2 May 2018 04:15,1302,1499,All Island
114,2 May 2018 04:30,1272,1546,All Island
115,2 May 2018 04:45,1242,1431,All Island
116,2 May 2018 05:00,1215,1426,All Island
117,2 May 2018 05:15,1190,1466,All Island
118,2 May 2018 05:30,1166,1431,All Island
119,2 May 2018 05:45,1141,1407,All Island
120,2 May 2018 06:00,1133,1383,All Island
121,2 May 2018 06:15,1139,1338,All Island
122,2 May 2018 06:30,1146,1286,All Island
123,2 May 2018 06:45,1153,1264,All Island
124,2 May 2018 07:00,1229,1263,All Island
125,2 May 2018 07:15,1259,1267,All Island
126,2 May 2018 07:30,1290,1219,All Island
127,2 May 2018 07:45,1320,1137,All Island
128,2 May 2018 08:00,1361,1239,All Island
129,2 May 2018 08:15,1433,1296,All Island
130,2 May 2018 08:30,1494,1305,All Island
131,2 May 2018 08:45,1566,1416,All Island
132,2 May 2018 09:00,1620,1613,All Island
133,2 May 2018 09:15,1668,1699,All Island
134,2 May 2018 09:30,1715,1659,All Island
135,2 May 2018 09:45,1762,1639,All Island
136,2 May 2018 10:00,1806,1742,All Island
137,2 May 2018 10:15,1846,1841,All Island
138,2 May 2018 10:30,1886,1981,All Island
139,2 May 2018 10:45,1925,1877,All Island
140,2 May 2018 11:00,1960,1975,All Island
141,2 May 2018 11:15,1988,1964,All Island
142,2 May 2018 11:30,2017,2068,All Island
143,2 May 2018 11:45,2046,2053,All Island
144,2 May 2018 12:00,2074,2086,All Island
145,2 May 2018 12:15,2100,1949,All Island
146,2 May 2018 12:30,2127,2051,All Island
147,2 May 2018 12:45,2153,2164,All Island
148,2 May 2018 13:00,2265,2122,All Island
149,2 May 2018 13:15,2284,2184,All Island
150,2 May 2018 13:30,2304,2195,All Island
151,2 May 2018 13:45,2323,2341,All Island
152,2 May 2018 14:00,2341,2397,All Island
153,2 May 2018 14:15,2357,2251,All Island
154,2 May 2018 14:30,2373,2259,All Island
155,2 May 2018 14:45,2389,2260,All Island
156,2 May 2018 15:00,2379,2268,All Island
157,2 May 2018 15:15,2344,2368,All Island
158,2 May 2018 15:30,2309,2430,All Island
159,2 May 2018 15:45,2274,2372,All Island
160,2 May 2018 16:00,2241,2425,All Island
161,2 May 2018 16:15,2210,2522,All Island
162,2 May 2018 16:30,2178,2361,All Island
163,2 May 2018 16:45,2147,2335,All Island
164,2 May 2018 17:00,2137,2401,All Island
165,2 May 2018 17:15,2082,2420,All Island
166,2 May 2018 17:30,2027,2219,All Island
167,2 May 2018 17:45,1972,2302,All Island
168,2 May 2018 18:00,1927,2148,All Island
169,2 May 2018 18:15,1871,2106,All Island
170,2 May 2018 18:30,1816,2242,All Island
171,2 May 2018 18:45,1761,2120,All Island
172,2 May 2018 19:00,1779,2050,All Island
173,2 May 2018 19:15,1714,1956,All Island
174,2 May 2018 19:30,1649,1810,All Island
175,2 May 2018 19:45,1584,1765,All Island
176,2 May 2018 20:00,1519,1683,All Island
177,2 May 2018 20:15,1453,1490,All Island
178,2 May 2018 20:30,1387,1442,All Island
179,2 May 2018 20:45,1322,1309,All Island
180,2 May 2018 21:00,1253,1314,All Island
181,2 May 2018 21:15,1181,1250,All Island
182,2 May 2018 21:30,1109,1157,All Island
183,2 May 2018 21:45,1038,1129,All Island
184,2 May 2018 22:00,997,1113,All Island
185,2 May 2018 22:15,988,1129,All Island
186,2 May 2018 22:30,979,1125,All Island
187,2 May 2018 22:45,970,1132,All Island
188,2 May 2018 23:00,967,1094,All Island
189,2 May 2018 23:15,971,1059,All Island
190,2 May 2018 23:30,975,1077,All Island
191,2 May 2018 23:45,979,1107,All Island
192,3 May 2018 00:00,985,1095,All Island
193,3 May 2018 00:15,992,1061,All Island
194,3 May 2018 00:30,1000,1023,All Island
195,3 May 2018 00:45,1008,983,All Island
196,3 May 2018 01:00,860,926,All Island
197,3 May 2018 01:15,859,933,All Island
198,3 May 2018 01:30,858,957,All Island
199,3 May 2018 01:45,857,972,All Island
200,3 May 2018 02:00,864,1019,All Island
201,3 May 2018 02:15,879,1034,All Island
202,3 May 2018 02:30,895,1010,All Island
203,3 May 2018 02:45,910,1004,All Island
204,3 May 2018 03:00,924,1047,All Island
205,3 May 2018 03:15,936,1064,All Island
206,3 May 2018 03:30,948,1021,All Island
207,3 May 2018 03:45,960,1041,All Island
208,3 May 2018 04:00,974,1117,All Island
209,3 May 2018 04:15,990,1118,All Island
210,3 May 2018 04:30,1007,1131,All Island
211,3 May 2018 04:45,1023,1155,All Island
212,3 May 2018 05:00,1043,1154,All Island
213,3 May 2018 05:15,1065,1168,All Island
214,3 May 2018 05:30,1088,1246,All Island
215,3 May 2018 05:45,1110,1225,All Island
216,3 May 2018 06:00,1139,1174,All Island
217,3 May 2018 06:15,1176,1178,All Island
218,3 May 2018 06:30,1212,1218,All Island
219,3 May 2018 06:45,1248,1302,All Island
220,3 May 2018 07:00,1278,1341,All Island
221,3 May 2018 07:15,1328,1327,All Island
222,3 May 2018 07:30,1377,1298,All Island
223,3 May 2018 07:45,1427,1375,All Island
224,3 May 2018 08:00,1467,1339,All Island
225,3 May 2018 08:15,1496,1385,All Island
226,3 May 2018 08:30,1525,1436,All Island
227,3 May 2018 08:45,1555,1484,All Island
228,3 May 2018 09:00,1582,1577,All Island
229,3 May 2018 09:15,1607,1616,All Island
230,3 May 2018 09:30,1632,1596,All Island
231,3 May 2018 09:45,1657,1673,All Island
232,3 May 2018 10:00,1678,1688,All Island
