,DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
0,1 June 2018 00:00,156,142,All Island
1,1 June 2018 00:15,153,153,All Island
2,1 June 2018 00:30,150,157,All Island
3,1 June 2018 00:45,146,142,All Island
4,1 June 2018 01:00,143,134,All Island
5,1 June 2018 01:15,142,125,All Island
6,1 June 2018 01:30,141,115,All Island
7,1 June 2018 01:45,139,113,All Island
8,1 June 2018 02:00,138,127,All Island
9,1 June 2018 02:15,136,132,All Island
10,1 June 2018 02:30,134,130,All Island
11,1 June 2018 02:45,132,116,All Island
12,1 June 2018 03:00,129,115,All Island
13,1 June 2018 03:15,126,115,All Island
14,1 June 2018 03:30,122,103,All Island
15,1 June 2018 03:45,118,89,All Island
16,1 June 2018 04:00,116,76,All Island
17,1 June 2018 04:15,116,67,All Island
18,1 June 2018 04:30,116,61,All Island
19,1 June 2018 04:45,115,68,All Island
20,1 June 2018 05:00,115,66,All Island
21,1 June 2018 05:15,114,58,All Island
22,1 June 2018 05:30,113,56,All Island
23,1 June 2018 05:45,112,52,All Island
24,1 June 2018 06:00,110,43,All Island
25,1 June 2018 06:15,107,34,All Island
26,1 June 2018 06:30,104,31,All Island
27,1 June 2018 06:45,101,25,All Island
28,1 June 2018 07:00,119,20,All Island
29,1 June 2018 07:15,115,21,All Island
30,1 June 2018 07:30,112,13,All Island
31,1 June 2018 07:45,109,9,All Island
32,1 June 2018 08:00,105,8,All Island
33,1 June 2018 08:15,101,7,All Island
34,1 June 2018 08:30,98,6,All Island
35,1 June 2018 08:45,94,7,All Island
36,1 June 2018 09:00,91,8,All Island
37,1 June 2018 09:15,90,7,All Island
38,1 June 2018 09:30,88,5,All Island
39,1 June 2018 09:45,86,6,All Island
40,1 June 2018 10:00,87,14,All Island
41,1 June 2018 10:15,89,18,All Island
42,1 June 2018 10:30,92,22,All Island
43,1 June 2018 10:45,94,28,All Island
44,1 June 2018 11:00,95,29,All Island
45,1 June 2018 11:15,94,44,All Island
46,1 June 2018 11:30,93,56,All Island
47,1 June 2018 11:45,93,66,All Island
48,1 June 2018 12:00,91,71,All Island
49,1 June 2018 12:15,89,64,All Island
50,1 June 2018 12:30,87,71,All Island
51,1 June 2018 12:45,85,71,All Island
52,1 June 2018 13:00,56,72,All Island
53,1 June 2018 13:15,58,79,All Island
54,1 June 2018 13:30,60,75,All Island
55,1 June 2018 13:45,62,65,All Island
56,1 June 2018 14:00,64,70,All Island
57,1 June 2018 14:15,67,67,All Island
58,1 June 2018 14:30,70,86,All Island
59,1 June 2018 14:45,73,98,All Island
60,1 June 2018 15:00,75,115,All Island
61,1 June 2018 15:15,76,114,All Island
62,1 June 2018 15:30,78,126,All Island
63,1 June 2018 15:45,79,101,All Island
64,1 June 2018 16:00,81,118,All Island
65,1 June 2018 16:15,85,128,All Island
66,1 June 2018 16:30,88,133,All Island
67,1 June 2018 16:45,91,142,All Island
68,1 June 2018 17:00,95,146,All Island
69,1 June 2018 17:15,99,144,All Island
70,1 June 2018 17:30,102,178,All Island
71,1 June 2018 17:45,105,191,All Island
72,1 June 2018 18:00,108,210,All Island
73,1 June 2018 18:15,109,187,All Island
74,1 June 2018 18:30,110,183,All Island
75,1 June 2018 18:45,112,201,All Island
76,1 June 2018 19:00,106,168,All Island
77,1 June 2018 19:15,108,163,All Island
78,1 June 2018 19:30,111,158,All Island
79,1 June 2018 19:45,113,119,All Island
80,1 June 2018 20:00,115,92,All Island
81,1 June 2018 20:15,116,66,All Island
82,1 June 2018 20:30,117,53,All Island
83,1 June 2018 20:45,118,37,All Island
84,1 June 2018 21:00,118,29,All Island
85,1 June 2018 21:15,117,27,All Island
86,1 June 2018 21:30,116,31,All Island
87,1 June 2018 21:45,115,34,All Island
88,1 June 2018 22:00,114,37,All Island
89,1 June 2018 22:15,113,32,All Island
90,1 June 2018 22:30,111,23,All Island
91,1 June 2018 22:45,110,26,All Island
92,1 June 2018 23:00,108,23,All Island
93,1 June 2018 23:15,106,29,All Island
94,1 June 2018 23:30,104,32,All Island
95,1 June 2018 23:45,101,33,All Island
96,2 June 2018 00:00,99,35,All Island
97,2 June 2018 00:15,96,31,All Island
98,2 June 2018 00:30,93,31,All Island
99,2 June 2018 00:45,90,24,All Island
100,2 June 2018 01:00,100,17,All Island
101,2 June 2018 01:15,98,17,All Island
102,2 June 2018 01:30,97,23,All Island
103,2 June 2018 01:45,95,20,All Island
104,2 June 2018 02:00,94,18,All Island
105,2 June 2018 02:15,95,18,All Island
106,2 June 2018 02:30,96,23,All Island
107,2 June 2018 02:45,96,27,All Island
108,2 June 2018 03:00,96,30,All Island
109,2 June 2018 03:15,94,33,All Island
110,2 June 2018 03:30,92,31,All Island
111,2 June 2018 03:45,91,35,All Island
112,2 June 2018 04:00,91,41,All Island
113,2 June 2018 04:15,92,49,All Island
114,2 June 2018 04:30,93,48,All Island
115,2 June 2018 04:45,94,45,All Island
116,2 June 2018 05:00,96,45,All Island
117,2 June 2018 05:15,98,46,All Island
118,2 June 2018 05:30,100,42,All Island
119,2 June 2018 05:45,102,55,All Island
120,2 June 2018 06:00,104,70,All Island
121,2 June 2018 06:15,107,75,All Island
122,2 June 2018 06:30,110,95,All Island
123,2 June 2018 06:45,112,102,All Island
124,2 June 2018 07:00,138,115,All Island
125,2 June 2018 07:15,140,125,All Island
126,2 June 2018 07:30,142,124,All Island
127,2 June 2018 07:45,145,127,All Island
128,2 June 2018 08:00,150,124,All Island
129,2 June 2018 08:15,158,120,All Island
130,2 June 2018 08:30,166,121,All Island
131,2 June 2018 08:45,174,113,All Island
132,2 June 2018 09:00,180,106,All Island
133,2 June 2018 09:15,184,95,All Island
134,2 June 2018 09:30,187,86,All Island
135,2 June 2018 09:45,191,80,All Island
136,2 June 2018 10:00,191,72,All Island
137,2 June 2018 10:15,189,68,All Island
138,2 June 2018 10:30,186,64,All Island
139,2 June 2018 10:45,184,62,All Island
140,2 June 2018 11:00,182,67,All Island
141,2 June 2018 11:15,181,58,All Island
142,2 June 2018 11:30,181,57,All Island
143,2 June 2018 11:45,180,56,All Island
144,2 June 2018 12:00,180,49,All Island
145,2 June 2018 12:15,181,54,All Island
146,2 June 2018 12:30,181,48,All Island
147,2 June 2018 12:45,182,50,All Island
148,2 June 2018 13:00,139,64,All Island
149,2 June 2018 13:15,141,70,All Island
150,2 June 2018 13:30,142,68,All Island
151,2 June 2018 13:45,143,62,All Island
152,2 June 2018 14:00,147,68,All Island
153,2 June 2018 14:15,154,72,All Island
154,2 June 2018 14:30,161,77,All Island
155,2 June 2018 14:45,168,75,All Island
156,2 June 2018 15:00,172,84,All Island
157,2 June 2018 15:15,172,94,All Island
158,2 June 2018 15:30,173,109,All Island
159,2 June 2018 15:45,173,111,All Island
160,2 June 2018 16:00,172,120,All Island
161,2 June 2018 16:15,170,136,All Island
162,2 June 2018 16:30,167,129,All Island
