,DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
0,1 April 2020 00:00,575,518,All Island
1,1 April 2020 00:15,565,449,All Island
2,1 April 2020 00:30,555,412,All Island
3,1 April 2020 00:45,546,412,All Island
4,1 April 2020 01:00,586,404,All Island
5,1 April 2020 01:15,578,383,All Island
6,1 April 2020 01:30,571,359,All Island
7,1 April 2020 01:45,564,351,All Island
8,1 April 2020 02:00,556,335,All Island
9,1 April 2020 02:15,564,342,All Island
10,1 April 2020 02:30,572,369,All Island
11,1 April 2020 02:45,580,354,All Island
12,1 April 2020 03:00,587,345,All Island
13,1 April 2020 03:15,588,347,All Island
14,1 April 2020 03:30,589,342,All Island
15,1 April 2020 03:45,590,393,All Island
16,1 April 2020 04:00,591,364,All Island
17,1 April 2020 04:15,584,399,All Island
18,1 April 2020 04:30,577,415,All Island
19,1 April 2020 04:45,569,399,All Island
20,1 April 2020 05:00,562,436,All Island
21,1 April 2020 05:15,550,433,All Island
22,1 April 2020 05:30,538,426,All Island
23,1 April 2020 05:45,526,450,All Island
24,1 April 2020 06:00,513,451,All Island
25,1 April 2020 06:15,512,465,All Island
26,1 April 2020 06:30,511,479,All Island
27,1 April 2020 06:45,509,452,All Island
28,1 April 2020 07:00,604,480,All Island
29,1 April 2020 07:15,610,516,All Island
30,1 April 2020 07:30,616,509,All Island
31,1 April 2020 07:45,622,504,All Island
32,1 April 2020 08:00,614,487,All Island
33,1 April 2020 08:15,612,492,All Island
34,1 April 2020 08:30,610,452,All Island
35,1 April 2020 08:45,609,455,All Island
36,1 April 2020 09:00,619,467,All Island
37,1 April 2020 09:15,613,445,All Island
38,1 April 2020 09:30,607,492,All Island
39,1 April 2020 09:45,601,501,All Island
40,1 April 2020 10:00,596,577,All Island
41,1 April 2020 10:15,618,634,All Island
42,1 April 2020 10:30,640,711,All Island
43,1 April 2020 10:45,663,764,All Island
44,1 April 2020 11:00,685,826,All Island
45,1 April 2020 11:15,704,830,All Island
46,1 April 2020 11:30,723,923,All Island
47,1 April 2020 11:45,742,989,All Island
48,1 April 2020 12:00,761,1041,All Island
49,1 April 2020 12:15,777,1091,All Island
50,1 April 2020 12:30,794,1082,All Island
51,1 April 2020 12:45,811,1124,All Island
52,1 April 2020 13:00,816,1133,All Island
53,1 April 2020 13:15,840,1186,All Island
54,1 April 2020 13:30,864,1261,All Island
55,1 April 2020 13:45,888,1229,All Island
56,1 April 2020 14:00,912,1265,All Island
57,1 April 2020 14:15,938,1200,All Island
58,1 April 2020 14:30,965,1254,All Island
59,1 April 2020 14:45,991,1215,All Island
60,1 April 2020 15:00,1018,1307,All Island
61,1 April 2020 15:15,1049,1420,All Island
62,1 April 2020 15:30,1081,1346,All Island
63,1 April 2020 15:45,1112,1407,All Island
64,1 April 2020 16:00,1144,1426,All Island
65,1 April 2020 16:15,1148,1412,All Island
66,1 April 2020 16:30,1153,1464,All Island
67,1 April 2020 16:45,1157,1501,All Island
68,1 April 2020 17:00,1162,1469,All Island
69,1 April 2020 17:15,1150,1504,All Island
70,1 April 2020 17:30,1139,1404,All Island
71,1 April 2020 17:45,1127,1354,All Island
72,1 April 2020 18:00,1116,1353,All Island
73,1 April 2020 18:15,1097,1328,All Island
74,1 April 2020 18:30,1079,1340,All Island
75,1 April 2020 18:45,1060,1287,All Island
76,1 April 2020 19:00,1179,1244,All Island
77,1 April 2020 19:15,1146,1179,All Island
78,1 April 2020 19:30,1112,1168,All Island
79,1 April 2020 19:45,1079,1127,All Island
80,1 April 2020 20:00,1045,1092,All Island
81,1 April 2020 20:15,1025,1088,All Island
82,1 April 2020 20:30,1004,1121,All Island
83,1 April 2020 20:45,984,1111,All Island
84,1 April 2020 21:00,963,1098,All Island
85,1 April 2020 21:15,959,1181,All Island
86,1 April 2020 21:30,954,1169,All Island
87,1 April 2020 21:45,949,1245,All Island
88,1 April 2020 22:00,945,1258,All Island
89,1 April 2020 22:15,953,1280,All Island
90,1 April 2020 22:30,962,1291,All Island
91,1 April 2020 22:45,970,1363,All Island
92,1 April 2020 23:00,979,1291,All Island
93,1 April 2020 23:15,988,1239,All Island
94,1 April 2020 23:30,996,1277,All Island
95,1 April 2020 23:45,1005,1385,All Island
96,2 April 2020 00:00,1013,1406,All Island
97,2 April 2020 00:15,1014,1368,All Island
98,2 April 2020 00:30,1015,1393,All Island
99,2 April 2020 00:45,1016,1435,All Island
100,2 April 2020 01:00,1175,1523,All Island
101,2 April 2020 01:15,1195,1542,All Island
102,2 April 2020 01:30,1215,1583,All Island
103,2 April 2020 01:45,1235,1596,All Island
104,2 April 2020 02:00,1255,1618,All Island
105,2 April 2020 02:15,1293,1695,All Island
106,2 April 2020 02:30,1331,1723,All Island
107,2 April 2020 02:45,1368,1741,All Island
108,2 April 2020 03:00,1406,1784,All Island
109,2 April 2020 03:15,1447,1863,All Island
110,2 April 2020 03:30,1489,1954,All Island
111,2 April 2020 03:45,1530,1825,All Island
112,2 April 2020 04:00,1571,1760,All Island
113,2 April 2020 04:15,1616,1787,All Island
114,2 April 2020 04:30,1660,1818,All Island
115,2 April 2020 04:45,1705,1895,All Island
116,2 April 2020 05:00,1749,1862,All Island
117,2 April 2020 05:15,1790,1767,All Island
118,2 April 2020 05:30,1830,1862,All Island
119,2 April 2020 05:45,1871,1941,All Island
120,2 April 2020 06:00,1911,2013,All Island
121,2 April 2020 06:15,1940,2172,All Island
122,2 April 2020 06:30,1970,2218,All Island
123,2 April 2020 06:45,1999,2259,All Island
124,2 April 2020 07:00,2004,2297,All Island
125,2 April 2020 07:15,2039,2353,All Island
126,2 April 2020 07:30,2074,2404,All Island
127,2 April 2020 07:45,2108,2488,All Island
128,2 April 2020 08:00,2143,2554,All Island
129,2 April 2020 08:15,2174,2558,All Island
130,2 April 2020 08:30,2205,2510,All Island
131,2 April 2020 08:45,2236,2533,All Island
132,2 April 2020 09:00,2268,2512,All Island
133,2 April 2020 09:15,2291,2548,All Island
134,2 April 2020 09:30,2314,2638,All Island
135,2 April 2020 09:45,2337,2690,All Island
136,2 April 2020 10:00,2361,2746,All Island
137,2 April 2020 10:15,2381,2792,All Island
138,2 April 2020 10:30,2401,2817,All Island
139,2 April 2020 10:45,2422,2823,All Island
