,DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
0,1 June 2017 00:00,363,472,Northern Ireland
1,1 June 2017 00:15,365,418,Northern Ireland
2,1 June 2017 00:30,368,447,Northern Ireland
3,1 June 2017 00:45,370,430,Northern Ireland
4,1 June 2017 01:00,380,475,Northern Ireland
5,1 June 2017 01:15,384,478,Northern Ireland
6,1 June 2017 01:30,388,514,Northern Ireland
7,1 June 2017 01:45,392,506,Northern Ireland
8,1 June 2017 02:00,394,519,Northern Ireland
9,1 June 2017 02:15,394,521,Northern Ireland
10,1 June 2017 02:30,393,462,Northern Ireland
11,1 June 2017 02:45,393,460,Northern Ireland
12,1 June 2017 03:00,393,453,Northern Ireland
13,1 June 2017 03:15,392,438,Northern Ireland
14,1 June 2017 03:30,392,390,Northern Ireland
15,1 June 2017 03:45,392,385,Northern Ireland
16,1 June 2017 04:00,392,362,Northern Ireland
17,1 June 2017 04:15,393,346,Northern Ireland
18,1 June 2017 04:30,393,321,Northern Ireland
19,1 June 2017 04:45,394,310,Northern Ireland
20,1 June 2017 05:00,393,326,Northern Ireland
21,1 June 2017 05:15,392,343,Northern Ireland
22,1 June 2017 05:30,391,337,Northern Ireland
23,1 June 2017 05:45,389,337,Northern Ireland
24,1 June 2017 06:00,389,350,Northern Ireland
25,1 June 2017 06:15,390,356,Northern Ireland
26,1 June 2017 06:30,391,314,Northern Ireland
27,1 June 2017 06:45,392,327,Northern Ireland
28,1 June 2017 07:00,381,318,Northern Ireland
29,1 June 2017 07:15,381,329,Northern Ireland
30,1 June 2017 07:30,380,328,Northern Ireland
31,1 June 2017 07:45,379,332,Northern Ireland
32,1 June 2017 08:00,376,294,Northern Ireland
33,1 June 2017 08:15,370,269,Northern Ireland
34,1 June 2017 08:30,364,270,Northern Ireland
35,1 June 2017 08:45,357,263,Northern Ireland
36,1 June 2017 09:00,349,225,Northern Ireland
37,1 June 2017 09:15,339,240,Northern Ireland
38,1 June 2017 09:30,329,227,Northern Ireland
39,1 June 2017 09:45,318,228,Northern Ireland
40,1 June 2017 10:00,310,226,Northern Ireland
41,1 June 2017 10:15,304,245,Northern Ireland
42,1 June 2017 10:30,297,260,Northern Ireland
43,1 June 2017 10:45,291,264,Northern Ireland
44,1 June 2017 11:00,287,244,Northern Ireland
45,1 June 2017 11:15,285,248,Northern Ireland
46,1 June 2017 11:30,283,258,Northern Ireland
47,1 June 2017 11:45,281,259,Northern Ireland
48,1 June 2017 12:00,281,259,Northern Ireland
49,1 June 2017 12:15,283,248,Northern Ireland
50,1 June 2017 12:30,284,236,Northern Ireland
51,1 June 2017 12:45,286,253,Northern Ireland
52,1 June 2017 13:00,292,221,Northern Ireland
53,1 June 2017 13:15,294,227,Northern Ireland
54,1 June 2017 13:30,296,203,Northern Ireland
55,1 June 2017 13:45,299,183,Northern Ireland
56,1 June 2017 14:00,300,163,Northern Ireland
57,1 June 2017 14:15,301,173,Northern Ireland
58,1 June 2017 14:30,301,172,Northern Ireland
59,1 June 2017 14:45,302,180,Northern Ireland
60,1 June 2017 15:00,300,154,Northern Ireland
61,1 June 2017 15:15,295,142,Northern Ireland
62,1 June 2017 15:30,291,151,Northern Ireland
63,1 June 2017 15:45,287,149,Northern Ireland
64,1 June 2017 16:00,280,144,Northern Ireland
65,1 June 2017 16:15,272,160,Northern Ireland
66,1 June 2017 16:30,264,168,Northern Ireland
67,1 June 2017 16:45,255,151,Northern Ireland
68,1 June 2017 17:00,248,157,Northern Ireland
69,1 June 2017 17:15,241,168,Northern Ireland
70,1 June 2017 17:30,234,179,Northern Ireland
71,1 June 2017 17:45,227,167,Northern Ireland
72,1 June 2017 18:00,221,159,Northern Ireland
73,1 June 2017 18:15,215,157,Northern Ireland
74,1 June 2017 18:30,210,166,Northern Ireland
75,1 June 2017 18:45,204,169,Northern Ireland
76,1 June 2017 19:00,209,179,Northern Ireland
77,1 June 2017 19:15,203,180,Northern Ireland
78,1 June 2017 19:30,197,187,Northern Ireland
79,1 June 2017 19:45,191,171,Northern Ireland
80,1 June 2017 20:00,187,169,Northern Ireland
81,1 June 2017 20:15,184,185,Northern Ireland
82,1 June 2017 20:30,181,198,Northern Ireland
83,1 June 2017 20:45,178,212,Northern Ireland
84,1 June 2017 21:00,173,185,Northern Ireland
85,1 June 2017 21:15,167,169,Northern Ireland
86,1 June 2017 21:30,161,154,Northern Ireland
87,1 June 2017 21:45,154,148,Northern Ireland
88,1 June 2017 22:00,148,152,Northern Ireland
89,1 June 2017 22:15,142,140,Northern Ireland
90,1 June 2017 22:30,136,127,Northern Ireland
91,1 June 2017 22:45,130,110,Northern Ireland
92,1 June 2017 23:00,125,98,Northern Ireland
93,1 June 2017 23:15,120,91,Northern Ireland
94,1 June 2017 23:30,115,83,Northern Ireland
