,DATE & TIME, ACTUAL GENERATION(MW), REGION
0,1 February 2019 00:00,765,Northern Ireland
1,1 February 2019 00:15,750,Northern Ireland
2,1 February 2019 00:30,732,Northern Ireland
3,1 February 2019 00:45,719,Northern Ireland
4,1 February 2019 01:00,709,Northern Ireland
5,1 February 2019 01:15,733,Northern Ireland
6,1 February 2019 01:30,725,Northern Ireland
7,1 February 2019 01:45,719,Northern Ireland
8,1 February 2019 02:00,716,Northern Ireland
9,1 February 2019 02:15,702,Northern Ireland
10,1 February 2019 02:30,698,Northern Ireland
11,1 February 2019 02:45,646,Northern Ireland
12,1 February 2019 03:00,643,Northern Ireland
13,1 February 2019 03:15,688,Northern Ireland
14,1 February 2019 03:30,684,Northern Ireland
15,1 February 2019 03:45,674,Northern Ireland
16,1 February 2019 04:00,681,Northern Ireland
17,1 February 2019 04:15,646,Northern Ireland
18,1 February 2019 04:30,638,Northern Ireland
19,1 February 2019 04:45,644,Northern Ireland
20,1 February 2019 05:00,657,Northern Ireland
21,1 February 2019 05:15,702,Northern Ireland
22,1 February 2019 05:30,716,Northern Ireland
23,1 February 2019 05:45,720,Northern Ireland
24,1 February 2019 06:00,744,Northern Ireland
25,1 February 2019 06:15,760,Northern Ireland
26,1 February 2019 06:30,807,Northern Ireland
27,1 February 2019 06:45,858,Northern Ireland
28,1 February 2019 07:00,926,Northern Ireland
29,1 February 2019 07:15,951,Northern Ireland
30,1 February 2019 07:30,981,Northern Ireland
31,1 February 2019 07:45,1006,Northern Ireland
32,1 February 2019 08:00,1023,Northern Ireland
33,1 February 2019 08:15,1057,Northern Ireland
34,1 February 2019 08:30,1053,Northern Ireland
35,1 February 2019 08:45,1042,Northern Ireland
36,1 February 2019 09:00,1042,Northern Ireland
37,1 February 2019 09:15,1044,Northern Ireland
38,1 February 2019 09:30,1034,Northern Ireland
39,1 February 2019 09:45,1047,Northern Ireland
40,1 February 2019 10:00,1030,Northern Ireland
41,1 February 2019 10:15,1025,Northern Ireland
42,1 February 2019 10:30,1025,Northern Ireland
43,1 February 2019 10:45,1000,Northern Ireland
44,1 February 2019 11:00,993,Northern Ireland
45,1 February 2019 11:15,996,Northern Ireland
46,1 February 2019 11:30,978,Northern Ireland
47,1 February 2019 11:45,959,Northern Ireland
48,1 February 2019 12:00,942,Northern Ireland
49,1 February 2019 12:15,942,Northern Ireland
50,1 February 2019 12:30,946,Northern Ireland
51,1 February 2019 12:45,946,Northern Ireland
52,1 February 2019 13:00,929,Northern Ireland
53,1 February 2019 13:15,913,Northern Ireland
54,1 February 2019 13:30,904,Northern Ireland
55,1 February 2019 13:45,843,Northern Ireland
56,1 February 2019 14:00,972,Northern Ireland
57,1 February 2019 14:15,958,Northern Ireland
58,1 February 2019 14:30,975,Northern Ireland
59,1 February 2019 14:45,981,Northern Ireland
60,1 February 2019 15:00,976,Northern Ireland
61,1 February 2019 15:15,989,Northern Ireland
62,1 February 2019 15:30,1002,Northern Ireland
63,1 February 2019 15:45,937,Northern Ireland
64,1 February 2019 16:00,950,Northern Ireland
65,1 February 2019 16:15,993,Northern Ireland
66,1 February 2019 16:30,1016,Northern Ireland
67,1 February 2019 16:45,1059,Northern Ireland
68,1 February 2019 17:00,1114,Northern Ireland
69,1 February 2019 17:15,1171,Northern Ireland
70,1 February 2019 17:30,1196,Northern Ireland
71,1 February 2019 17:45,1220,Northern Ireland
72,1 February 2019 18:00,1230,Northern Ireland
73,1 February 2019 18:15,1221,Northern Ireland
74,1 February 2019 18:30,1194,Northern Ireland
75,1 February 2019 18:45,1170,Northern Ireland
76,1 February 2019 19:00,1161,Northern Ireland
77,1 February 2019 19:15,1147,Northern Ireland
78,1 February 2019 19:30,1175,Northern Ireland
79,1 February 2019 19:45,1145,Northern Ireland
80,1 February 2019 20:00,1165,Northern Ireland
81,1 February 2019 20:15,1164,Northern Ireland
82,1 February 2019 20:30,1145,Northern Ireland
83,1 February 2019 20:45,1112,Northern Ireland
84,1 February 2019 21:00,1088,Northern Ireland
85,1 February 2019 21:15,1016,Northern Ireland
86,1 February 2019 21:30,992,Northern Ireland
87,1 February 2019 21:45,978,Northern Ireland
88,1 February 2019 22:00,942,Northern Ireland
89,1 February 2019 22:15,973,Northern Ireland
90,1 February 2019 22:30,932,Northern Ireland
91,1 February 2019 22:45,911,Northern Ireland
92,1 February 2019 23:00,865,Northern Ireland
93,1 February 2019 23:15,828,Northern Ireland
94,1 February 2019 23:30,790,Northern Ireland
95,1 February 2019 23:45,760,Northern Ireland
96,2 February 2019 00:00,739,Northern Ireland
97,2 February 2019 00:15,713,Northern Ireland
98,2 February 2019 00:30,697,Northern Ireland
99,2 February 2019 00:45,680,Northern Ireland
100,2 February 2019 01:00,668,Northern Ireland
101,2 February 2019 01:15,675,Northern Ireland
102,2 February 2019 01:30,667,Northern Ireland
103,2 February 2019 01:45,658,Northern Ireland
104,2 February 2019 02:00,652,Northern Ireland
105,2 February 2019 02:15,642,Northern Ireland
106,2 February 2019 02:30,637,Northern Ireland
107,2 February 2019 02:45,629,Northern Ireland
108,2 February 2019 03:00,618,Northern Ireland
109,2 February 2019 03:15,624,Northern Ireland
110,2 February 2019 03:30,615,Northern Ireland
111,2 February 2019 03:45,616,Northern Ireland
112,2 February 2019 04:00,605,Northern Ireland
113,2 February 2019 04:15,620,Northern Ireland
114,2 February 2019 04:30,604,Northern Ireland
115,2 February 2019 04:45,604,Northern Ireland
116,2 February 2019 05:00,610,Northern Ireland
117,2 February 2019 05:15,621,Northern Ireland
118,2 February 2019 05:30,626,Northern Ireland
119,2 February 2019 05:45,628,Northern Ireland
120,2 February 2019 06:00,651,Northern Ireland
121,2 February 2019 06:15,675,Northern Ireland
122,2 February 2019 06:30,692,Northern Ireland
123,2 February 2019 06:45,721,Northern Ireland
124,2 February 2019 07:00,743,Northern Ireland
125,2 February 2019 07:15,756,Northern Ireland
126,2 February 2019 07:30,745,Northern Ireland
127,2 February 2019 07:45,756,Northern Ireland
128,2 February 2019 08:00,763,Northern Ireland
129,2 February 2019 08:15,804,Northern Ireland
130,2 February 2019 08:30,837,Northern Ireland
131,2 February 2019 08:45,821,Northern Ireland
132,2 February 2019 09:00,833,Northern Ireland
133,2 February 2019 09:15,864,Northern Ireland
134,2 February 2019 09:30,869,Northern Ireland
135,2 February 2019 09:45,881,Northern Ireland
136,2 February 2019 10:00,888,Northern Ireland
137,2 February 2019 10:15,882,Northern Ireland
138,2 February 2019 10:30,903,Northern Ireland
139,2 February 2019 10:45,909,Northern Ireland
140,2 February 2019 11:00,907,Northern Ireland
141,2 February 2019 11:15,895,Northern Ireland
142,2 February 2019 11:30,884,Northern Ireland
143,2 February 2019 11:45,875,Northern Ireland
144,2 February 2019 12:00,876,Northern Ireland
145,2 February 2019 12:15,864,Northern Ireland
