,DATE & TIME, ACTUAL DEMAND(MW), FORECAST DEMAND(MW), REGION
0,1 June 2017 00:00,3298,-,All Island
1,1 June 2017 00:15,3209,-,All Island
2,1 June 2017 00:30,3136,-,All Island
3,1 June 2017 00:45,3047,-,All Island
4,1 June 2017 01:00,2999,-,All Island
5,1 June 2017 01:15,2927,-,All Island
6,1 June 2017 01:30,2937,-,All Island
7,1 June 2017 01:45,2901,-,All Island
8,1 June 2017 02:00,2891,-,All Island
9,1 June 2017 02:15,2861,-,All Island
10,1 June 2017 02:30,2845,-,All Island
11,1 June 2017 02:45,2818,-,All Island
12,1 June 2017 03:00,2801,-,All Island
13,1 June 2017 03:15,2797,-,All Island
14,1 June 2017 03:30,2785,-,All Island
15,1 June 2017 03:45,2793,-,All Island
16,1 June 2017 04:00,2799,-,All Island
17,1 June 2017 04:15,2802,-,All Island
18,1 June 2017 04:30,2801,-,All Island
19,1 June 2017 04:45,2814,-,All Island
20,1 June 2017 05:00,2801,-,All Island
21,1 June 2017 05:15,2802,-,All Island
22,1 June 2017 05:30,2806,-,All Island
23,1 June 2017 05:45,2827,-,All Island
24,1 June 2017 06:00,2913,-,All Island
25,1 June 2017 06:15,3081,-,All Island
26,1 June 2017 06:30,3173,-,All Island
27,1 June 2017 06:45,3343,-,All Island
28,1 June 2017 07:00,3512,-,All Island
29,1 June 2017 07:15,3789,-,All Island
30,1 June 2017 07:30,3941,-,All Island
31,1 June 2017 07:45,4126,-,All Island
32,1 June 2017 08:00,4240,-,All Island
33,1 June 2017 08:15,4404,-,All Island
34,1 June 2017 08:30,4420,-,All Island
35,1 June 2017 08:45,4470,-,All Island
36,1 June 2017 09:00,4530,-,All Island
37,1 June 2017 09:15,4580,-,All Island
38,1 June 2017 09:30,4596,-,All Island
39,1 June 2017 09:45,4604,-,All Island
40,1 June 2017 10:00,4611,-,All Island
41,1 June 2017 10:15,4577,-,All Island
42,1 June 2017 10:30,4568,-,All Island
43,1 June 2017 10:45,4592,-,All Island
44,1 June 2017 11:00,4600,-,All Island
45,1 June 2017 11:15,4624,-,All Island
46,1 June 2017 11:30,4646,-,All Island
47,1 June 2017 11:45,4647,-,All Island
48,1 June 2017 12:00,4676,-,All Island
49,1 June 2017 12:15,4686,-,All Island
50,1 June 2017 12:30,4713,-,All Island
51,1 June 2017 12:45,4714,-,All Island
52,1 June 2017 13:00,4674,-,All Island
53,1 June 2017 13:15,4639,-,All Island
54,1 June 2017 13:30,4565,-,All Island
55,1 June 2017 13:45,4552,-,All Island
56,1 June 2017 14:00,4525,-,All Island
57,1 June 2017 14:15,4535,-,All Island
58,1 June 2017 14:30,4536,-,All Island
59,1 June 2017 14:45,4549,-,All Island
60,1 June 2017 15:00,4544,-,All Island
61,1 June 2017 15:15,4576,-,All Island
62,1 June 2017 15:30,4585,-,All Island
63,1 June 2017 15:45,4600,-,All Island
64,1 June 2017 16:00,4618,-,All Island
65,1 June 2017 16:15,4678,-,All Island
66,1 June 2017 16:30,4705,-,All Island
67,1 June 2017 16:45,4751,-,All Island
68,1 June 2017 17:00,4816,-,All Island
69,1 June 2017 17:15,4839,-,All Island
70,1 June 2017 17:30,4843,-,All Island
71,1 June 2017 17:45,4857,-,All Island
72,1 June 2017 18:00,4797,-,All Island
73,1 June 2017 18:15,4725,-,All Island
74,1 June 2017 18:30,4719,-,All Island
75,1 June 2017 18:45,4669,-,All Island
76,1 June 2017 19:00,4580,-,All Island
77,1 June 2017 19:15,4525,-,All Island
78,1 June 2017 19:30,4494,-,All Island
79,1 June 2017 19:45,4423,-,All Island
