,DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
0,1 March 2020 00:00,979,610,Northern Ireland
1,1 March 2020 00:15,975,543,Northern Ireland
2,1 March 2020 00:30,971,545,Northern Ireland
3,1 March 2020 00:45,967,539,Northern Ireland
4,1 March 2020 01:00,963,545,Northern Ireland
5,1 March 2020 01:15,956,544,Northern Ireland
6,1 March 2020 01:30,948,494,Northern Ireland
7,1 March 2020 01:45,941,364,Northern Ireland
8,1 March 2020 02:00,934,357,Northern Ireland
9,1 March 2020 02:15,933,461,Northern Ireland
10,1 March 2020 02:30,932,478,Northern Ireland
11,1 March 2020 02:45,930,482,Northern Ireland
12,1 March 2020 03:00,929,482,Northern Ireland
13,1 March 2020 03:15,931,485,Northern Ireland
14,1 March 2020 03:30,932,484,Northern Ireland
15,1 March 2020 03:45,933,484,Northern Ireland
16,1 March 2020 04:00,934,486,Northern Ireland
17,1 March 2020 04:15,933,479,Northern Ireland
18,1 March 2020 04:30,931,485,Northern Ireland
19,1 March 2020 04:45,929,484,Northern Ireland
20,1 March 2020 05:00,927,481,Northern Ireland
21,1 March 2020 05:15,923,482,Northern Ireland
22,1 March 2020 05:30,918,481,Northern Ireland
23,1 March 2020 05:45,914,504,Northern Ireland
24,1 March 2020 06:00,883,502,Northern Ireland
25,1 March 2020 06:15,870,500,Northern Ireland
26,1 March 2020 06:30,857,508,Northern Ireland
27,1 March 2020 06:45,844,506,Northern Ireland
28,1 March 2020 07:00,832,536,Northern Ireland
29,1 March 2020 07:15,820,569,Northern Ireland
30,1 March 2020 07:30,808,563,Northern Ireland
31,1 March 2020 07:45,796,597,Northern Ireland
32,1 March 2020 08:00,784,614,Northern Ireland
33,1 March 2020 08:15,781,613,Northern Ireland
34,1 March 2020 08:30,778,605,Northern Ireland
35,1 March 2020 08:45,776,699,Northern Ireland
36,1 March 2020 09:00,773,710,Northern Ireland
37,1 March 2020 09:15,775,702,Northern Ireland
38,1 March 2020 09:30,777,690,Northern Ireland
39,1 March 2020 09:45,779,697,Northern Ireland
40,1 March 2020 10:00,781,800,Northern Ireland
41,1 March 2020 10:15,784,814,Northern Ireland
42,1 March 2020 10:30,787,805,Northern Ireland
43,1 March 2020 10:45,790,800,Northern Ireland
44,1 March 2020 11:00,793,839,Northern Ireland
45,1 March 2020 11:15,789,759,Northern Ireland
46,1 March 2020 11:30,785,777,Northern Ireland
47,1 March 2020 11:45,781,786,Northern Ireland
48,1 March 2020 12:00,765,765,Northern Ireland
49,1 March 2020 12:15,757,711,Northern Ireland
50,1 March 2020 12:30,748,694,Northern Ireland
51,1 March 2020 12:45,740,743,Northern Ireland
52,1 March 2020 13:00,731,698,Northern Ireland
53,1 March 2020 13:15,727,677,Northern Ireland
54,1 March 2020 13:30,723,679,Northern Ireland
55,1 March 2020 13:45,719,643,Northern Ireland
56,1 March 2020 14:00,715,583,Northern Ireland
57,1 March 2020 14:15,706,580,Northern Ireland
58,1 March 2020 14:30,698,665,Northern Ireland
59,1 March 2020 14:45,689,751,Northern Ireland
60,1 March 2020 15:00,680,659,Northern Ireland
61,1 March 2020 15:15,672,586,Northern Ireland
62,1 March 2020 15:30,664,557,Northern Ireland
63,1 March 2020 15:45,656,574,Northern Ireland
64,1 March 2020 16:00,648,583,Northern Ireland
65,1 March 2020 16:15,641,522,Northern Ireland
66,1 March 2020 16:30,633,494,Northern Ireland
67,1 March 2020 16:45,626,464,Northern Ireland
68,1 March 2020 17:00,619,473,Northern Ireland
69,1 March 2020 17:15,610,485,Northern Ireland
70,1 March 2020 17:30,602,487,Northern Ireland
71,1 March 2020 17:45,593,512,Northern Ireland
72,1 March 2020 18:00,522,486,Northern Ireland
73,1 March 2020 18:15,506,412,Northern Ireland
74,1 March 2020 18:30,490,420,Northern Ireland
75,1 March 2020 18:45,474,456,Northern Ireland
76,1 March 2020 19:00,458,456,Northern Ireland
77,1 March 2020 19:15,459,442,Northern Ireland
78,1 March 2020 19:30,460,409,Northern Ireland
79,1 March 2020 19:45,462,414,Northern Ireland
80,1 March 2020 20:00,463,410,Northern Ireland
81,1 March 2020 20:15,463,453,Northern Ireland
82,1 March 2020 20:30,464,469,Northern Ireland
83,1 March 2020 20:45,464,488,Northern Ireland
84,1 March 2020 21:00,464,446,Northern Ireland
85,1 March 2020 21:15,463,398,Northern Ireland
86,1 March 2020 21:30,462,384,Northern Ireland
87,1 March 2020 21:45,460,388,Northern Ireland
88,1 March 2020 22:00,459,384,Northern Ireland
89,1 March 2020 22:15,453,373,Northern Ireland
90,1 March 2020 22:30,446,393,Northern Ireland
91,1 March 2020 22:45,440,372,Northern Ireland
92,1 March 2020 23:00,434,383,Northern Ireland
93,1 March 2020 23:15,433,397,Northern Ireland
94,1 March 2020 23:30,431,353,Northern Ireland
95,1 March 2020 23:45,430,288,Northern Ireland
96,2 March 2020 00:00,414,231,Northern Ireland
97,2 March 2020 00:15,409,214,Northern Ireland
98,2 March 2020 00:30,404,241,Northern Ireland
99,2 March 2020 00:45,398,249,Northern Ireland
100,2 March 2020 01:00,393,293,Northern Ireland
101,2 March 2020 01:15,392,324,Northern Ireland
102,2 March 2020 01:30,391,319,Northern Ireland
103,2 March 2020 01:45,390,357,Northern Ireland
104,2 March 2020 02:00,389,331,Northern Ireland
105,2 March 2020 02:15,390,287,Northern Ireland
106,2 March 2020 02:30,390,285,Northern Ireland
107,2 March 2020 02:45,391,284,Northern Ireland
108,2 March 2020 03:00,392,291,Northern Ireland
109,2 March 2020 03:15,393,304,Northern Ireland
110,2 March 2020 03:30,395,382,Northern Ireland
111,2 March 2020 03:45,397,365,Northern Ireland
112,2 March 2020 04:00,399,350,Northern Ireland
113,2 March 2020 04:15,398,324,Northern Ireland
114,2 March 2020 04:30,398,333,Northern Ireland
115,2 March 2020 04:45,397,381,Northern Ireland
116,2 March 2020 05:00,396,386,Northern Ireland
117,2 March 2020 05:15,396,383,Northern Ireland
118,2 March 2020 05:30,395,378,Northern Ireland
119,2 March 2020 05:45,395,385,Northern Ireland
120,2 March 2020 06:00,400,419,Northern Ireland
