,date,ActualDemandMW,ForecastWndMW,ActualWindMW,ActualGenerationMW,NetTotal_MW,WindMWPercent,hour,isweekday,month,year
0,2017-07-01 00:00:00,2394.75,287.0,280.25,2580.75,-221.0,11.702682952291472,0,False,7,2017
1,2017-07-01 01:00:00,2961.5,319.5,423.25,3402.0,-406.75,14.291744048624007,1,False,7,2017
2,2017-07-01 02:00:00,2785.25,320.0,451.25,3411.75,-388.0,16.20141818508213,2,False,7,2017
3,2017-07-01 03:00:00,2716.25,347.5,512.75,3500.0,-534.75,18.87712839392545,3,False,7,2017
4,2017-07-01 04:00:00,2654.0,410.5,576.75,3330.0,-430.5,21.731348907309723,4,False,7,2017
5,2017-07-01 05:00:00,2589.75,500.25,626.0,3311.75,-480.25,24.172217395501498,5,False,7,2017
6,2017-07-01 06:00:00,2738.5,590.5,700.25,3414.75,-442.75,25.570567829103524,6,False,7,2017
7,2017-07-01 07:00:00,3069.75,585.5,743.5,3389.75,-345.25,24.220213372424464,7,False,7,2017
8,2017-07-01 08:00:00,3538.5,646.0,805.25,3803.5,-335.75,22.756817860675426,8,False,7,2017
9,2017-07-01 09:00:00,3944.25,723.0,1044.0,4156.5,-286.0,26.468910439247008,9,False,7,2017
10,2017-07-01 10:00:00,4075.25,880.0,1195.5,4147.0,-139.75,29.335623581375376,10,False,7,2017
11,2017-07-01 11:00:00,4128.0,1044.75,1218.5,4109.0,-44.25,29.517926356589147,11,False,7,2017
12,2017-07-01 12:00:00,4127.75,1093.0,1351.0,4185.25,-116.0,32.729695354612076,12,False,7,2017
13,2017-07-01 13:00:00,4085.75,1080.0,1548.75,4094.75,-70.0,37.90613718411552,13,False,7,2017
14,2017-07-01 14:00:00,3961.0,1176.5,1745.25,3839.25,52.25,44.06084322140874,14,False,7,2017
15,2017-07-01 15:00:00,3860.0,1219.5,1628.0,3651.0,127.0,42.17616580310881,15,False,7,2017
16,2017-07-01 16:00:00,3899.0,1199.0,1697.5,3952.0,-143.5,43.53680430879713,16,False,7,2017
17,2017-07-01 17:00:00,4012.25,1171.25,1575.75,4180.0,-244.5,39.273474982864975,17,False,7,2017
18,2017-07-01 18:00:00,4024.25,1112.5,1525.75,4129.75,-168.25,37.91389699944089,18,False,7,2017
19,2017-07-01 19:00:00,3823.0,1013.0,1345.5,4128.0,-359.0,35.19487313628041,19,False,7,2017
20,2017-07-01 20:00:00,3634.0,908.5,1163.5,4073.0,-490.75,32.01706108970831,20,False,7,2017
21,2017-07-01 21:00:00,3503.0,752.75,947.75,3919.75,-462.0,27.055381101912644,21,False,7,2017
22,2017-07-01 22:00:00,3455.75,615.0,778.75,3621.5,-213.0,22.53490559212906,22,False,7,2017
23,2017-07-01 23:00:00,3330.5,546.0,787.0,3783.25,-499.0,23.630085572736824,23,False,7,2017
24,2017-07-02 00:00:00,3081.75,502.5,726.75,3734.5,-605.25,23.582380141153568,0,False,7,2017
25,2017-07-02 01:00:00,2858.75,466.0,639.25,3666.5,-634.75,22.36117184083953,1,False,7,2017
26,2017-07-02 02:00:00,2725.25,441.0,641.75,3606.5,-706.5,23.548298321254933,2,False,7,2017
27,2017-07-02 03:00:00,2630.75,419.25,647.5,3457.75,-656.0,24.61275301720042,3,False,7,2017
28,2017-07-02 04:00:00,2576.5,405.75,566.75,3382.75,-637.5,21.99689501261401,4,False,7,2017
29,2017-07-02 05:00:00,2465.25,403.5,534.0,3082.75,-449.5,21.66108913903255,5,False,7,2017
30,2017-07-02 06:00:00,2532.5,400.0,456.25,3064.0,-369.5,18.01579466929911,6,False,7,2017
31,2017-07-02 07:00:00,2737.0,435.5,423.75,3002.75,-288.5,15.482279868469126,7,False,7,2017
32,2017-07-02 08:00:00,3066.0,468.75,435.0,3288.75,-292.5,14.187866927592955,8,False,7,2017
33,2017-07-02 09:00:00,3404.0,516.5,537.5,3549.5,-218.0,15.790246768507638,9,False,7,2017
34,2017-07-02 10:00:00,3670.0,581.5,615.25,3676.5,-89.5,16.764305177111716,10,False,7,2017
35,2017-07-02 11:00:00,3799.25,669.0,705.25,3650.25,61.25,18.562874251497004,11,False,7,2017
36,2017-07-02 12:00:00,3892.75,749.0,774.75,3711.0,89.75,19.902382634384434,12,False,7,2017
37,2017-07-02 13:00:00,3864.5,723.75,866.0,3650.75,120.75,22.40910855220598,13,False,7,2017
38,2017-07-02 14:00:00,3707.0,818.5,936.25,3474.75,139.75,25.256271917992983,14,False,7,2017
39,2017-07-02 15:00:00,3624.75,868.25,999.25,3358.75,172.75,27.567418442651213,15,False,7,2017
40,2017-07-02 16:00:00,3658.0,911.75,1037.5,3527.25,49.0,28.362493165664297,16,False,7,2017
41,2017-07-02 17:00:00,3776.5,942.0,1004.75,3853.25,-138.5,26.605322388454915,17,False,7,2017
42,2017-07-02 18:00:00,3823.25,912.75,896.0,3875.5,-117.25,23.435558752370365,18,False,7,2017
43,2017-07-02 19:00:00,3714.5,797.5,786.75,3813.0,-152.5,21.180508816799033,19,False,7,2017
44,2017-07-02 20:00:00,3644.0,732.0,734.5,3902.5,-307.0,20.15642151481888,20,False,7,2017
45,2017-07-02 21:00:00,3581.0,647.5,656.75,4083.25,-549.0,18.339849204132925,21,False,7,2017
46,2017-07-02 22:00:00,3540.75,600.5,560.75,3792.25,-297.5,15.837040175104145,22,False,7,2017
47,2017-07-02 23:00:00,3286.75,586.0,544.75,3405.75,-164.5,16.5741233741538,23,False,7,2017
48,2017-07-03 00:00:00,3005.75,548.0,649.0,3609.25,-573.0,21.59194876486734,0,True,7,2017
49,2017-07-03 01:00:00,2807.5,493.25,722.5,3659.75,-676.0,25.734639358860196,1,True,7,2017
50,2017-07-03 02:00:00,2704.75,470.0,748.5,3545.0,-665.25,27.67353729549866,2,True,7,2017
51,2017-07-03 03:00:00,2628.0,418.0,626.25,3276.5,-480.0,23.829908675799086,3,True,7,2017
52,2017-07-03 04:00:00,2626.0,354.0,550.75,3190.5,-398.0,20.972962680883473,4,True,7,2017
53,2017-07-03 05:00:00,2637.0,299.25,453.25,3291.25,-489.5,17.188092529389458,5,True,7,2017
54,2017-07-03 06:00:00,2951.25,254.0,373.25,3662.75,-623.75,12.647183396865735,6,True,7,2017
55,2017-07-03 07:00:00,3544.0,227.5,301.25,3843.5,-361.0,8.50028216704289,7,True,7,2017
56,2017-07-03 08:00:00,4114.5,212.0,256.5,4056.25,-8.25,6.234050309879693,8,True,7,2017
57,2017-07-03 09:00:00,4393.25,190.25,199.5,4077.25,225.75,4.5410573038183575,9,True,7,2017
58,2017-07-03 10:00:00,4459.25,170.0,148.75,4021.75,343.25,3.3357627403711385,10,True,7,2017
59,2017-07-03 11:00:00,4553.25,149.0,121.25,4020.75,432.0,2.662933069785318,11,True,7,2017
60,2017-07-03 12:00:00,4613.0,123.75,76.75,3913.25,605.5,1.6637762844136137,12,True,7,2017
61,2017-07-03 13:00:00,4556.25,103.5,72.5,3829.5,625.75,1.5912208504801097,13,True,7,2017
62,2017-07-03 14:00:00,4503.0,120.75,89.0,3888.5,511.5,1.9764601376859874,14,True,7,2017
63,2017-07-03 15:00:00,4503.5,134.5,131.5,3893.0,512.75,2.9199511491062506,15,True,7,2017
64,2017-07-03 16:00:00,4602.25,155.5,175.75,4137.75,371.75,3.818784290292791,16,True,7,2017
65,2017-07-03 17:00:00,4765.75,177.5,202.5,4385.75,296.25,4.2490688768819185,17,True,7,2017
66,2017-07-03 18:00:00,4669.0,185.75,210.75,4399.5,203.5,4.513814521310773,18,True,7,2017
67,2017-07-03 19:00:00,4393.75,184.75,201.0,4376.0,-37.75,4.574679943100995,19,True,7,2017
68,2017-07-03 20:00:00,4187.0,229.0,263.0,4141.25,-3.0,6.281347026510628,20,True,7,2017
69,2017-07-03 21:00:00,4056.75,286.0,405.0,4137.5,-125.5,9.983361064891847,21,True,7,2017
70,2017-07-03 22:00:00,3924.25,343.5,547.0,4074.5,-197.75,13.93896922978913,22,True,7,2017
71,2017-07-03 23:00:00,3545.75,397.0,673.0,3998.75,-500.75,18.980469576253263,23,True,7,2017
72,2017-07-04 00:00:00,3181.0,435.5,727.25,3933.75,-648.25,22.86230745048727,0,True,7,2017
73,2017-07-04 01:00:00,2964.25,504.5,756.5,3891.5,-748.5,25.52078940710129,1,True,7,2017
74,2017-07-04 02:00:00,2852.0,529.5,777.5,3767.5,-737.75,27.26157082748948,2,True,7,2017
75,2017-07-04 03:00:00,2776.0,542.0,812.0,3589.75,-640.0,29.250720461095103,3,True,7,2017
76,2017-07-04 04:00:00,2777.0,543.0,864.75,3599.25,-650.75,31.13971912135398,4,True,7,2017
77,2017-07-04 05:00:00,2789.5,542.75,885.75,3635.75,-678.5,31.753002330166698,5,True,7,2017
78,2017-07-04 06:00:00,3082.0,530.0,856.0,3995.0,-746.75,27.774172615184945,6,True,7,2017
79,2017-07-04 07:00:00,3683.25,557.5,762.0,4382.0,-746.75,20.688250865404196,7,True,7,2017
80,2017-07-04 08:00:00,4268.0,488.5,734.0,4865.25,-649.75,17.197750702905342,8,True,7,2017
81,2017-07-04 09:00:00,4557.75,430.25,712.0,4761.0,-258.75,15.621743184685426,9,True,7,2017
82,2017-07-04 10:00:00,4611.75,390.25,635.0,4655.75,-108.75,13.769176559874236,10,True,7,2017
83,2017-07-04 11:00:00,4662.0,374.5,609.75,4652.75,-58.75,13.079150579150578,11,True,7,2017
84,2017-07-04 12:00:00,4695.25,360.5,614.75,4579.0,42.0,13.093019541025505,12,True,7,2017
85,2017-07-04 13:00:00,4630.25,346.75,590.75,4468.75,88.75,12.758490362291452,13,True,7,2017
86,2017-07-04 14:00:00,4575.0,311.25,460.25,4475.5,27.25,10.060109289617486,14,True,7,2017
87,2017-07-04 15:00:00,4564.25,249.5,396.75,4325.75,164.25,8.692556279783096,15,True,7,2017
88,2017-07-04 16:00:00,4671.5,200.0,342.75,4573.75,28.75,7.33704377608905,16,True,7,2017
89,2017-07-04 17:00:00,4812.0,187.0,358.0,4861.75,-114.75,7.43973399833749,17,True,7,2017
90,2017-07-04 18:00:00,4670.5,191.5,389.0,4799.25,-185.5,8.328872711701104,18,True,7,2017
91,2017-07-04 19:00:00,4407.0,226.75,369.75,4787.25,-436.25,8.39006126616746,19,True,7,2017
92,2017-07-04 20:00:00,4233.25,203.5,330.0,4697.5,-516.5,7.7954290438788165,20,True,7,2017
93,2017-07-04 21:00:00,4098.75,179.5,279.25,4541.25,-492.75,6.813052759987801,21,True,7,2017
94,2017-07-04 22:00:00,4009.5,163.75,224.0,4620.75,-657.25,5.586731512657439,22,True,7,2017
95,2017-07-04 23:00:00,3665.5,146.0,187.0,4391.75,-733.75,5.101623243759378,23,True,7,2017
96,2017-07-05 00:00:00,3270.0,126.0,125.5,4165.25,-754.0,3.837920489296636,0,True,7,2017
97,2017-07-05 01:00:00,3026.0,125.25,80.0,3957.0,-754.25,2.6437541308658297,1,True,7,2017
98,2017-07-05 02:00:00,2903.25,108.75,57.5,3832.5,-754.25,1.9805390510634635,2,True,7,2017
99,2017-07-05 03:00:00,2843.25,93.0,36.25,3770.0,-754.0,1.2749494416600722,3,True,7,2017
100,2017-07-05 04:00:00,2830.5,77.0,37.0,3699.5,-698.0,1.3071895424836601,4,True,7,2017
101,2017-07-05 05:00:00,2824.5,64.75,32.75,3735.75,-746.0,1.159497256151531,5,True,7,2017
102,2017-07-05 06:00:00,3132.75,55.25,13.75,4013.5,-754.5,0.43891149948128644,6,True,7,2017
103,2017-07-05 07:00:00,3735.75,43.75,5.25,4269.25,-588.5,0.14053402931138326,7,True,7,2017
104,2017-07-05 08:00:00,4297.75,32.25,5.75,4400.75,-169.5,0.13379093711825954,8,True,7,2017
105,2017-07-05 09:00:00,4568.75,28.5,13.0,4337.5,155.25,0.28454172366621067,9,True,7,2017
106,2017-07-05 10:00:00,4607.25,32.5,10.0,4218.5,307.5,0.21704921590970755,10,True,7,2017
107,2017-07-05 11:00:00,4639.5,36.5,21.0,4206.5,356.25,0.45263498221791143,11,True,7,2017
108,2017-07-05 12:00:00,4674.0,41.5,39.5,4204.5,382.25,0.8451005562687205,12,True,7,2017
109,2017-07-05 13:00:00,4578.5,54.5,82.25,4102.75,379.0,1.7964398820574423,13,True,7,2017
110,2017-07-05 14:00:00,4509.75,61.0,138.75,4016.75,390.25,3.076667221021121,14,True,7,2017
111,2017-07-05 15:00:00,4505.25,69.0,194.5,4036.75,365.75,4.31718550579879,15,True,7,2017
112,2017-07-05 16:00:00,4582.0,81.75,166.5,4350.25,145.25,3.633784373635967,16,True,7,2017
113,2017-07-05 17:00:00,4727.0,92.0,144.5,4666.25,-19.5,3.056907129257457,17,True,7,2017
114,2017-07-05 18:00:00,4613.0,88.5,116.75,4674.75,-127.0,2.530890960329504,18,True,7,2017
115,2017-07-05 19:00:00,4389.0,80.0,79.25,4830.5,-496.25,1.8056504898610164,19,True,7,2017
116,2017-07-05 20:00:00,4230.75,73.75,68.0,4750.0,-570.5,1.6072800330910595,20,True,7,2017
117,2017-07-05 21:00:00,4135.5,78.5,78.75,4568.75,-482.25,1.9042437431991295,21,True,7,2017
118,2017-07-05 22:00:00,4043.25,96.5,111.5,4354.5,-360.5,2.7576825573486676,22,True,7,2017
119,2017-07-05 23:00:00,3647.25,121.5,146.0,4049.0,-450.75,4.003015970937007,23,True,7,2017
120,2017-07-06 00:00:00,3253.25,137.5,180.25,3893.75,-500.5,5.540613232920926,0,True,7,2017
121,2017-07-06 01:00:00,3008.75,121.5,193.0,3820.5,-636.0,6.414624013294558,1,True,7,2017
122,2017-07-06 02:00:00,2885.5,115.0,187.0,3643.25,-583.5,6.4806792583607695,2,True,7,2017
123,2017-07-06 03:00:00,2814.5,105.5,169.75,3607.75,-620.0,6.031266654823237,3,True,7,2017
124,2017-07-06 04:00:00,2824.25,101.5,153.25,3542.5,-549.5,5.426219350269983,4,True,7,2017
125,2017-07-06 05:00:00,2806.5,107.75,125.0,3586.25,-612.5,4.453946196329948,5,True,7,2017
126,2017-07-06 06:00:00,3116.25,114.0,111.75,3899.0,-638.0,3.5860409145607703,6,True,7,2017
127,2017-07-06 07:00:00,3752.75,106.0,96.75,4362.25,-628.25,2.5781093864499365,7,True,7,2017
128,2017-07-06 08:00:00,4326.0,119.5,110.5,4637.5,-373.25,2.5543226999537683,8,True,7,2017
129,2017-07-06 09:00:00,4598.5,136.0,126.0,4531.75,-9.75,2.7400239208437536,9,True,7,2017
130,2017-07-06 10:00:00,4629.5,163.25,166.0,4438.5,109.0,3.585700399611189,10,True,7,2017
131,2017-07-06 11:00:00,4663.0,202.75,210.5,4447.25,134.5,4.514261205232683,11,True,7,2017
132,2017-07-06 12:00:00,4675.0,240.5,275.75,4452.25,145.5,5.898395721925134,12,True,7,2017
133,2017-07-06 13:00:00,4597.5,294.25,311.25,4345.0,184.0,6.769983686786298,13,True,7,2017
134,2017-07-06 14:00:00,4542.5,336.5,363.5,4196.25,264.5,8.002201430930105,14,True,7,2017
135,2017-07-06 15:00:00,4559.25,341.5,410.25,4347.25,132.75,8.998190491857214,15,True,7,2017
136,2017-07-06 16:00:00,4648.5,354.5,387.5,4585.0,-11.25,8.336022372808433,16,True,7,2017
137,2017-07-06 17:00:00,4762.25,386.5,381.5,4839.75,-147.75,8.010919208357393,17,True,7,2017
138,2017-07-06 18:00:00,4691.5,400.0,345.0,4931.75,-299.5,7.353724821485666,18,True,7,2017
139,2017-07-06 19:00:00,4466.25,396.5,267.25,4999.25,-585.5,5.983767142457319,19,True,7,2017
140,2017-07-06 20:00:00,4273.0,390.0,308.25,4812.25,-590.25,7.213901240346361,20,True,7,2017
141,2017-07-06 21:00:00,4099.75,372.25,359.75,4702.25,-647.75,8.77492530032319,21,True,7,2017
142,2017-07-06 22:00:00,4015.25,378.5,420.5,4724.0,-754.0,10.472573314239462,22,True,7,2017
143,2017-07-06 23:00:00,3678.25,398.75,441.5,4441.5,-754.0,12.002990552572555,23,True,7,2017
144,2017-07-07 00:00:00,3305.0,395.5,535.75,4218.75,-754.25,16.210287443267777,0,True,7,2017
145,2017-07-07 01:00:00,3079.75,364.75,614.75,4010.25,-753.75,19.961035798360257,1,True,7,2017
146,2017-07-07 02:00:00,2936.0,369.0,638.5,3865.5,-754.25,21.747275204359674,2,True,7,2017
147,2017-07-07 03:00:00,2854.25,359.5,618.25,3782.75,-754.0,21.66068143995796,3,True,7,2017
148,2017-07-07 04:00:00,2856.0,333.5,524.0,3780.0,-754.25,18.34733893557423,4,True,7,2017
149,2017-07-07 05:00:00,2847.5,309.5,441.5,3769.75,-754.75,15.504828797190518,5,True,7,2017
150,2017-07-07 06:00:00,3128.0,272.75,377.5,4010.5,-754.25,12.06841432225064,6,True,7,2017
151,2017-07-07 07:00:00,3742.0,196.5,318.25,4441.25,-729.5,8.504810261892036,7,True,7,2017
152,2017-07-07 08:00:00,4301.75,179.5,269.0,4731.0,-485.25,6.253269018422734,8,True,7,2017
153,2017-07-07 09:00:00,4576.5,175.5,261.75,4703.75,-185.25,5.719436250409702,9,True,7,2017
154,2017-07-07 10:00:00,4615.0,187.75,241.5,4624.75,-65.0,5.2329360780065,10,True,7,2017
155,2017-07-07 11:00:00,4658.75,212.5,262.0,4553.75,45.0,5.623826133619533,11,True,7,2017
156,2017-07-07 12:00:00,4675.75,256.0,250.5,4259.25,351.75,5.3574292894188105,12,True,7,2017
157,2017-07-07 13:00:00,4582.5,255.5,271.75,4170.0,348.25,5.9301691216584835,13,True,7,2017
158,2017-07-07 14:00:00,4467.75,294.25,266.0,4154.0,238.75,5.9537798668233455,14,True,7,2017
159,2017-07-07 15:00:00,4414.75,285.75,285.5,4072.0,265.25,6.466957358853842,15,True,7,2017
160,2017-07-07 16:00:00,4414.75,278.75,342.5,4173.75,156.0,7.758083696698567,16,True,7,2017
161,2017-07-07 17:00:00,4492.75,303.5,386.5,4406.0,11.25,8.602748873184575,17,True,7,2017
162,2017-07-07 18:00:00,4424.75,310.5,379.75,4434.75,-80.75,8.582405785637606,18,True,7,2017
163,2017-07-07 19:00:00,4233.75,278.0,298.75,4470.0,-301.0,7.0563920873929735,19,True,7,2017
164,2017-07-07 20:00:00,4020.25,236.25,236.75,4274.5,-308.5,5.888937255145824,20,True,7,2017
165,2017-07-07 21:00:00,3861.25,202.0,186.25,4240.75,-426.0,4.8235674975720295,21,True,7,2017
166,2017-07-07 22:00:00,3832.5,178.5,187.75,4298.0,-512.0,4.8988910632746245,22,True,7,2017
167,2017-07-07 23:00:00,3612.25,168.75,169.5,4116.75,-552.5,4.69236625371998,23,True,7,2017
168,2017-07-08 00:00:00,3266.5,162.75,168.25,3977.25,-682.25,5.1507729986223785,0,False,7,2017
169,2017-07-08 01:00:00,3022.25,132.0,109.0,3917.5,-755.25,3.606584498304243,1,False,7,2017
170,2017-07-08 02:00:00,2860.25,104.0,65.75,3792.25,-755.25,2.298750109256184,2,False,7,2017
171,2017-07-08 03:00:00,2763.75,79.0,50.5,3694.75,-755.5,1.82722749886929,3,False,7,2017
172,2017-07-08 04:00:00,2732.25,68.5,35.0,3659.0,-753.0,1.2809955165156923,4,False,7,2017
173,2017-07-08 05:00:00,2655.0,63.5,26.75,3562.75,-737.0,1.0075329566854991,5,False,7,2017
174,2017-07-08 06:00:00,2790.5,61.25,16.25,3689.25,-735.5,0.5823329152481634,6,False,7,2017
175,2017-07-08 07:00:00,3125.75,52.0,28.75,3648.5,-544.75,0.919779252979285,7,False,7,2017
176,2017-07-08 08:00:00,3598.25,60.5,69.5,4129.5,-608.25,1.931494476481623,8,False,7,2017
177,2017-07-08 09:00:00,3937.25,77.75,142.75,4373.25,-521.5,3.625627023938028,9,False,7,2017
178,2017-07-08 10:00:00,4068.25,106.75,256.25,4338.0,-373.75,6.298777115467338,10,False,7,2017
179,2017-07-08 11:00:00,4136.25,143.75,351.0,4141.0,-119.25,8.485947416137805,11,False,7,2017
180,2017-07-08 12:00:00,4080.25,182.75,358.75,4055.75,-82.25,8.792353409717542,12,False,7,2017
181,2017-07-08 13:00:00,3990.25,213.5,440.25,3906.75,-36.25,11.033143286761481,13,False,7,2017
182,2017-07-08 14:00:00,3880.25,237.75,518.0,3735.0,29.75,13.349655305714839,14,False,7,2017
183,2017-07-08 15:00:00,3762.0,258.75,520.75,3541.25,101.5,13.842371079213184,15,False,7,2017
184,2017-07-08 16:00:00,3793.5,288.5,567.5,3734.25,-53.25,14.959799657308553,16,False,7,2017
185,2017-07-08 17:00:00,3933.0,323.5,637.0,4060.5,-231.75,16.19628782100178,17,False,7,2017
186,2017-07-08 18:00:00,3949.75,347.75,649.25,4055.5,-194.0,16.43774922463447,18,False,7,2017
187,2017-07-08 19:00:00,3806.0,380.5,601.75,4268.25,-529.25,15.810562270099842,19,False,7,2017
188,2017-07-08 20:00:00,3664.25,343.5,560.75,4270.25,-657.0,15.30326806304155,20,False,7,2017
189,2017-07-08 21:00:00,3545.0,302.5,540.75,4195.0,-696.5,15.253878702397744,21,False,7,2017
190,2017-07-08 22:00:00,3540.25,290.0,564.5,4069.75,-575.5,15.945201610055786,22,False,7,2017
191,2017-07-08 23:00:00,3359.5,308.0,576.0,3941.5,-630.75,17.145408542937936,23,False,7,2017
192,2017-07-09 00:00:00,3093.25,326.5,580.5,3823.75,-645.75,18.76666936070476,0,False,7,2017
193,2017-07-09 01:00:00,2883.25,352.5,611.75,3657.0,-597.0,21.217376224746378,1,False,7,2017
194,2017-07-09 02:00:00,2741.25,381.5,635.5,3491.5,-574.5,23.182854537163703,2,False,7,2017
195,2017-07-09 03:00:00,2655.75,394.75,603.5,3395.0,-567.0,22.724277511060905,3,False,7,2017
196,2017-07-09 04:00:00,2615.25,397.5,580.0,3305.0,-520.0,22.17761208297486,4,False,7,2017
197,2017-07-09 05:00:00,2524.0,413.0,662.75,3121.0,-430.25,26.25792393026941,5,False,7,2017
198,2017-07-09 06:00:00,2566.75,439.0,661.5,3251.75,-520.0,25.77189052303497,6,False,7,2017
199,2017-07-09 07:00:00,2748.75,441.75,643.5,3256.5,-466.5,23.410641200545705,7,False,7,2017
200,2017-07-09 08:00:00,3070.0,428.5,687.75,3560.25,-542.5,22.40228013029316,8,False,7,2017
201,2017-07-09 09:00:00,3407.5,408.25,683.75,3863.25,-509.75,20.066030814380046,9,False,7,2017
202,2017-07-09 10:00:00,3673.25,395.5,694.25,4171.75,-558.75,18.900156537126524,10,False,7,2017
203,2017-07-09 11:00:00,3824.5,406.0,655.75,4237.5,-473.0,17.146032161066806,11,False,7,2017
204,2017-07-09 12:00:00,3945.25,421.25,612.5,4244.75,-362.5,15.524998415816487,12,False,7,2017
205,2017-07-09 13:00:00,3907.75,526.0,567.5,4129.75,-283.25,14.522423389418462,13,False,7,2017
206,2017-07-09 14:00:00,3774.75,560.5,512.0,3995.75,-279.0,13.563812172991588,14,False,7,2017
207,2017-07-09 15:00:00,3710.75,537.5,530.5,3948.75,-298.5,14.29630128680186,15,False,7,2017
208,2017-07-09 16:00:00,3751.75,474.75,520.0,4066.0,-367.0,13.8601985739988,16,False,7,2017
209,2017-07-09 17:00:00,3876.25,425.75,477.25,4232.5,-408.0,12.312157368590777,17,False,7,2017
210,2017-07-09 18:00:00,3915.5,389.5,414.75,4448.0,-581.5,10.592516919933598,18,False,7,2017
211,2017-07-09 19:00:00,3809.0,377.5,358.75,4493.0,-730.75,9.418482541349436,19,False,7,2017
212,2017-07-09 20:00:00,3700.75,364.0,368.5,4385.0,-732.0,9.957441059244749,20,False,7,2017
213,2017-07-09 21:00:00,3603.25,343.5,384.25,4297.75,-739.25,10.663983903420524,21,False,7,2017
214,2017-07-09 22:00:00,3552.0,332.5,392.5,4225.5,-717.75,11.050112612612613,22,False,7,2017
215,2017-07-09 23:00:00,3272.5,320.75,392.25,3961.75,-733.0,11.986249045072576,23,False,7,2017
216,2017-07-10 00:00:00,2971.75,278.75,364.75,3841.5,-708.0,12.27391267771515,0,True,7,2017
217,2017-07-10 01:00:00,2763.25,234.5,346.5,3552.0,-607.5,12.539582013932868,1,True,7,2017
218,2017-07-10 02:00:00,2662.0,219.0,336.5,3449.0,-607.5,12.640871525169045,2,True,7,2017
219,2017-07-10 03:00:00,2616.0,212.0,306.75,3399.25,-607.25,11.725917431192661,3,True,7,2017
220,2017-07-10 04:00:00,2626.5,203.75,250.75,3405.75,-607.0,9.546925566343042,4,True,7,2017
221,2017-07-10 05:00:00,2647.25,190.5,202.25,3426.5,-607.75,7.640003777504958,5,True,7,2017
222,2017-07-10 06:00:00,2934.5,171.0,156.25,3818.0,-737.75,5.324586812063384,6,True,7,2017
223,2017-07-10 07:00:00,3494.5,141.0,118.75,4149.5,-692.25,3.3981971669766775,7,True,7,2017
224,2017-07-10 08:00:00,4058.5,122.75,99.25,4683.25,-685.5,2.445484785019096,8,True,7,2017
225,2017-07-10 09:00:00,4357.75,106.0,72.75,4817.75,-528.25,1.669439504331364,9,True,7,2017
226,2017-07-10 10:00:00,4418.75,95.5,52.0,4783.25,-448.25,1.1768033946251768,10,True,7,2017
227,2017-07-10 11:00:00,4482.75,104.25,36.25,4775.0,-372.5,0.808655401260387,11,True,7,2017
228,2017-07-10 12:00:00,4533.5,122.5,42.75,4754.25,-311.0,0.9429800374986215,12,True,7,2017
229,2017-07-10 13:00:00,4467.0,132.25,77.5,4729.0,-342.0,1.734945153346765,13,True,7,2017
230,2017-07-10 14:00:00,4409.5,143.75,128.75,4755.0,-428.0,2.9198321805193332,14,True,7,2017
231,2017-07-10 15:00:00,4410.5,146.0,173.25,4737.5,-405.25,3.92812606280467,15,True,7,2017
232,2017-07-10 16:00:00,4494.0,140.75,168.25,4878.25,-462.0,3.7438807298620382,16,True,7,2017
233,2017-07-10 17:00:00,4663.0,126.5,188.25,5122.25,-528.0,4.037100579026378,17,True,7,2017
234,2017-07-10 18:00:00,4564.5,102.5,138.0,5059.25,-552.25,3.023332237923102,18,True,7,2017
235,2017-07-10 19:00:00,4324.5,86.25,121.25,5005.75,-735.0,2.803792345935946,19,True,7,2017
236,2017-07-10 20:00:00,4186.25,81.25,118.0,4888.75,-753.5,2.818751866228725,20,True,7,2017
237,2017-07-10 21:00:00,4097.75,74.5,111.5,4782.75,-733.25,2.7210054298090416,21,True,7,2017
238,2017-07-10 22:00:00,3942.75,70.75,91.0,4535.25,-639.0,2.30803373280071,22,True,7,2017
239,2017-07-10 23:00:00,3547.5,67.5,85.75,4213.25,-710.75,2.417195207892882,23,True,7,2017
240,2017-07-11 00:00:00,3172.0,67.0,91.0,4029.0,-713.25,2.8688524590163933,0,True,7,2017
241,2017-07-11 01:00:00,2939.5,94.0,79.5,3829.0,-713.25,2.7045415887055624,1,True,7,2017
242,2017-07-11 02:00:00,2827.0,100.75,75.25,3698.75,-697.0,2.6618323310930316,2,True,7,2017
243,2017-07-11 03:00:00,2767.5,105.5,80.75,3530.5,-592.0,2.917795844625113,3,True,7,2017
244,2017-07-11 04:00:00,2767.25,111.0,89.0,3568.25,-629.5,3.2161893576655527,4,True,7,2017
245,2017-07-11 05:00:00,2767.0,124.0,77.5,3652.25,-713.75,2.8008673653776652,5,True,7,2017
246,2017-07-11 06:00:00,3033.75,143.0,77.5,3950.5,-753.5,2.554594149155336,6,True,7,2017
247,2017-07-11 07:00:00,3600.25,157.0,79.0,4314.25,-715.5,2.194292063051177,7,True,7,2017
248,2017-07-11 08:00:00,4164.25,169.5,111.5,4811.5,-716.5,2.677552980728823,8,True,7,2017
249,2017-07-11 09:00:00,4435.0,181.5,142.75,4973.0,-623.75,3.218714768883878,9,True,7,2017
250,2017-07-11 10:00:00,4468.75,179.75,171.5,4942.5,-572.5,3.837762237762238,10,True,7,2017
251,2017-07-11 11:00:00,4505.5,172.75,202.5,4942.5,-534.5,4.494506714016203,11,True,7,2017
