,DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
0,1 December 2019 00:00,15,36,Northern Ireland
1,1 December 2019 00:15,15,45,Northern Ireland
2,1 December 2019 00:30,16,38,Northern Ireland
3,1 December 2019 00:45,16,34,Northern Ireland
4,1 December 2019 01:00,17,27,Northern Ireland
5,1 December 2019 01:15,16,24,Northern Ireland
6,1 December 2019 01:30,16,19,Northern Ireland
7,1 December 2019 01:45,16,17,Northern Ireland
8,1 December 2019 02:00,17,12,Northern Ireland
9,1 December 2019 02:15,19,12,Northern Ireland
10,1 December 2019 02:30,21,8,Northern Ireland
11,1 December 2019 02:45,23,9,Northern Ireland
12,1 December 2019 03:00,24,5,Northern Ireland
13,1 December 2019 03:15,25,1,Northern Ireland
14,1 December 2019 03:30,27,4,Northern Ireland
15,1 December 2019 03:45,28,2,Northern Ireland
16,1 December 2019 04:00,29,1,Northern Ireland
17,1 December 2019 04:15,31,2,Northern Ireland
18,1 December 2019 04:30,33,4,Northern Ireland
19,1 December 2019 04:45,34,8,Northern Ireland
20,1 December 2019 05:00,37,7,Northern Ireland
21,1 December 2019 05:15,41,9,Northern Ireland
22,1 December 2019 05:30,45,12,Northern Ireland
23,1 December 2019 05:45,49,16,Northern Ireland
24,1 December 2019 06:00,41,19,Northern Ireland
25,1 December 2019 06:15,42,24,Northern Ireland
26,1 December 2019 06:30,42,24,Northern Ireland
27,1 December 2019 06:45,43,26,Northern Ireland
28,1 December 2019 07:00,46,26,Northern Ireland
29,1 December 2019 07:15,51,28,Northern Ireland
30,1 December 2019 07:30,57,31,Northern Ireland
31,1 December 2019 07:45,62,28,Northern Ireland
32,1 December 2019 08:00,66,29,Northern Ireland
33,1 December 2019 08:15,69,27,Northern Ireland
34,1 December 2019 08:30,71,33,Northern Ireland
35,1 December 2019 08:45,74,31,Northern Ireland
36,1 December 2019 09:00,74,31,Northern Ireland
37,1 December 2019 09:15,71,35,Northern Ireland
38,1 December 2019 09:30,69,37,Northern Ireland
39,1 December 2019 09:45,66,35,Northern Ireland
40,1 December 2019 10:00,63,27,Northern Ireland
41,1 December 2019 10:15,59,21,Northern Ireland
42,1 December 2019 10:30,55,15,Northern Ireland
43,1 December 2019 10:45,51,18,Northern Ireland
44,1 December 2019 11:00,48,17,Northern Ireland
