,DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
0,1 October 2017 00:00,470,454,All Island
1,1 October 2017 00:15,541,490,All Island
2,1 October 2017 00:30,612,575,All Island
3,1 October 2017 00:45,682,632,All Island
4,1 October 2017 01:00,797,717,All Island
5,1 October 2017 01:15,880,825,All Island
6,1 October 2017 01:30,963,959,All Island
7,1 October 2017 01:45,1047,1044,All Island
8,1 October 2017 02:00,1120,1132,All Island
9,1 October 2017 02:15,1183,1193,All Island
10,1 October 2017 02:30,1246,1232,All Island
11,1 October 2017 02:45,1309,1251,All Island
12,1 October 2017 03:00,1369,1259,All Island
13,1 October 2017 03:15,1426,1333,All Island
14,1 October 2017 03:30,1483,1365,All Island
15,1 October 2017 03:45,1541,1400,All Island
16,1 October 2017 04:00,1601,1432,All Island
17,1 October 2017 04:15,1666,1536,All Island
18,1 October 2017 04:30,1730,1562,All Island
19,1 October 2017 04:45,1795,1612,All Island
20,1 October 2017 05:00,1851,1678,All Island
21,1 October 2017 05:15,1899,1734,All Island
22,1 October 2017 05:30,1946,1789,All Island
23,1 October 2017 05:45,1994,1593,All Island
24,1 October 2017 06:00,2031,1600,All Island
25,1 October 2017 06:15,2057,1608,All Island
26,1 October 2017 06:30,2084,1632,All Island
27,1 October 2017 06:45,2110,1678,All Island
28,1 October 2017 07:00,2193,1700,All Island
29,1 October 2017 07:15,2208,1757,All Island
30,1 October 2017 07:30,2224,1724,All Island
31,1 October 2017 07:45,2239,1780,All Island
32,1 October 2017 08:00,2250,1807,All Island
33,1 October 2017 08:15,2257,1941,All Island
34,1 October 2017 08:30,2265,2074,All Island
35,1 October 2017 08:45,2272,2153,All Island
36,1 October 2017 09:00,2279,2225,All Island
37,1 October 2017 09:15,2285,2172,All Island
38,1 October 2017 09:30,2291,2248,All Island
39,1 October 2017 09:45,2297,2370,All Island
40,1 October 2017 10:00,2312,2402,All Island
41,1 October 2017 10:15,2336,2434,All Island
42,1 October 2017 10:30,2359,2446,All Island
43,1 October 2017 10:45,2383,2366,All Island
44,1 October 2017 11:00,2404,2364,All Island
45,1 October 2017 11:15,2421,2408,All Island
46,1 October 2017 11:30,2438,2526,All Island
47,1 October 2017 11:45,2455,2520,All Island
48,1 October 2017 12:00,2469,2502,All Island
49,1 October 2017 12:15,2480,2568,All Island
50,1 October 2017 12:30,2491,2550,All Island
51,1 October 2017 12:45,2502,2542,All Island
52,1 October 2017 13:00,2426,2528,All Island
53,1 October 2017 13:15,2434,2568,All Island
54,1 October 2017 13:30,2443,2487,All Island
55,1 October 2017 13:45,2451,2559,All Island
56,1 October 2017 14:00,2465,2506,All Island
57,1 October 2017 14:15,2483,2541,All Island
58,1 October 2017 14:30,2501,2580,All Island
59,1 October 2017 14:45,2519,2653,All Island
60,1 October 2017 15:00,2532,2675,All Island
61,1 October 2017 15:15,2539,2665,All Island
62,1 October 2017 15:30,2547,2609,All Island
63,1 October 2017 15:45,2554,2563,All Island
64,1 October 2017 16:00,2563,2577,All Island
65,1 October 2017 16:15,2573,2637,All Island
66,1 October 2017 16:30,2584,2585,All Island
67,1 October 2017 16:45,2594,2529,All Island
68,1 October 2017 17:00,2600,2550,All Island
69,1 October 2017 17:15,2600,2602,All Island
70,1 October 2017 17:30,2601,2653,All Island
71,1 October 2017 17:45,2602,2632,All Island
72,1 October 2017 18:00,2604,2661,All Island
73,1 October 2017 18:15,2608,2730,All Island
74,1 October 2017 18:30,2611,2742,All Island
75,1 October 2017 18:45,2615,2795,All Island
76,1 October 2017 19:00,2491,2750,All Island
77,1 October 2017 19:15,2506,2755,All Island
78,1 October 2017 19:30,2523,2779,All Island
79,1 October 2017 19:45,2538,2790,All Island
80,1 October 2017 20:00,2558,2763,All Island
81,1 October 2017 20:15,2581,2654,All Island
82,1 October 2017 20:30,2604,2591,All Island
83,1 October 2017 20:45,2627,2464,All Island
84,1 October 2017 21:00,2650,2394,All Island
85,1 October 2017 21:15,2672,2402,All Island
86,1 October 2017 21:30,2694,2428,All Island
87,1 October 2017 21:45,2716,2383,All Island
88,1 October 2017 22:00,2735,2358,All Island
