,DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
0,1 May 2020 00:00,626,671,Ireland
1,1 May 2020 00:15,629,761,Ireland
2,1 May 2020 00:30,633,776,Ireland
3,1 May 2020 00:45,636,726,Ireland
4,1 May 2020 01:00,624,747,Ireland
5,1 May 2020 01:15,619,759,Ireland
6,1 May 2020 01:30,614,796,Ireland
7,1 May 2020 01:45,609,719,Ireland
8,1 May 2020 02:00,604,690,Ireland
9,1 May 2020 02:15,611,723,Ireland
10,1 May 2020 02:30,617,791,Ireland
11,1 May 2020 02:45,623,830,Ireland
12,1 May 2020 03:00,630,853,Ireland
13,1 May 2020 03:15,640,774,Ireland
14,1 May 2020 03:30,651,776,Ireland
15,1 May 2020 03:45,661,797,Ireland
16,1 May 2020 04:00,671,760,Ireland
17,1 May 2020 04:15,675,732,Ireland
18,1 May 2020 04:30,680,708,Ireland
19,1 May 2020 04:45,684,706,Ireland
20,1 May 2020 05:00,688,773,Ireland
21,1 May 2020 05:15,696,803,Ireland
22,1 May 2020 05:30,704,817,Ireland
23,1 May 2020 05:45,711,784,Ireland
24,1 May 2020 06:00,719,756,Ireland
25,1 May 2020 06:15,727,738,Ireland
26,1 May 2020 06:30,734,698,Ireland
27,1 May 2020 06:45,742,706,Ireland
28,1 May 2020 07:00,799,647,Ireland
29,1 May 2020 07:15,801,657,Ireland
30,1 May 2020 07:30,804,644,Ireland
31,1 May 2020 07:45,806,611,Ireland
32,1 May 2020 08:00,809,547,Ireland
33,1 May 2020 08:15,812,532,Ireland
34,1 May 2020 08:30,816,564,Ireland
35,1 May 2020 08:45,819,583,Ireland
36,1 May 2020 09:00,823,561,Ireland
37,1 May 2020 09:15,835,601,Ireland
38,1 May 2020 09:30,846,672,Ireland
39,1 May 2020 09:45,858,656,Ireland
40,1 May 2020 10:00,870,735,Ireland
41,1 May 2020 10:15,892,863,Ireland
42,1 May 2020 10:30,914,882,Ireland
43,1 May 2020 10:45,936,902,Ireland
44,1 May 2020 11:00,958,836,Ireland
45,1 May 2020 11:15,1002,1011,Ireland
46,1 May 2020 11:30,1045,934,Ireland
47,1 May 2020 11:45,1088,1091,Ireland
48,1 May 2020 12:00,1132,1109,Ireland
49,1 May 2020 12:15,1180,1112,Ireland
50,1 May 2020 12:30,1228,1058,Ireland
51,1 May 2020 12:45,1276,1146,Ireland
52,1 May 2020 13:00,1247,1190,Ireland
53,1 May 2020 13:15,1275,1209,Ireland
54,1 May 2020 13:30,1303,1355,Ireland
55,1 May 2020 13:45,1332,1392,Ireland
56,1 May 2020 14:00,1360,1295,Ireland
57,1 May 2020 14:15,1392,1335,Ireland
58,1 May 2020 14:30,1424,1362,Ireland
59,1 May 2020 14:45,1457,1354,Ireland
60,1 May 2020 15:00,1489,1457,Ireland
61,1 May 2020 15:15,1508,1693,Ireland
62,1 May 2020 15:30,1528,1662,Ireland
