,DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
0,1 February 2020 00:00,3179,2539,Ireland
1,1 February 2020 00:15,3174,2539,Ireland
2,1 February 2020 00:30,3169,2487,Ireland
3,1 February 2020 00:45,3190,2438,Ireland
4,1 February 2020 01:00,3185,2422,Ireland
5,1 February 2020 01:15,3193,2399,Ireland
6,1 February 2020 01:30,3201,2277,Ireland
7,1 February 2020 01:45,3208,2262,Ireland
8,1 February 2020 02:00,3216,2199,Ireland
9,1 February 2020 02:15,3211,2171,Ireland
10,1 February 2020 02:30,3205,2157,Ireland
11,1 February 2020 02:45,3199,2135,Ireland
12,1 February 2020 03:00,3168,2112,Ireland
13,1 February 2020 03:15,3174,2104,Ireland
14,1 February 2020 03:30,3181,2097,Ireland
15,1 February 2020 03:45,3214,2019,Ireland
16,1 February 2020 04:00,3220,2015,Ireland
17,1 February 2020 04:15,3220,2006,Ireland
18,1 February 2020 04:30,3219,2008,Ireland
19,1 February 2020 04:45,3218,1998,Ireland
20,1 February 2020 05:00,3218,2005,Ireland
21,1 February 2020 05:15,3215,2009,Ireland
22,1 February 2020 05:30,3212,2016,Ireland
23,1 February 2020 05:45,3210,2035,Ireland
24,1 February 2020 06:00,3236,2058,Ireland
25,1 February 2020 06:15,3229,2153,Ireland
26,1 February 2020 06:30,3223,2161,Ireland
27,1 February 2020 06:45,3216,2182,Ireland
28,1 February 2020 07:00,3209,2147,Ireland
29,1 February 2020 07:15,3220,2115,Ireland
30,1 February 2020 07:30,3231,2197,Ireland
31,1 February 2020 07:45,3242,2262,Ireland
32,1 February 2020 08:00,3253,2293,Ireland
33,1 February 2020 08:15,3266,2316,Ireland
34,1 February 2020 08:30,3278,2378,Ireland
35,1 February 2020 08:45,3290,2469,Ireland
36,1 February 2020 09:00,3302,2545,Ireland
37,1 February 2020 09:15,3298,2587,Ireland
38,1 February 2020 09:30,3293,2633,Ireland
39,1 February 2020 09:45,3288,2622,Ireland
40,1 February 2020 10:00,3284,2672,Ireland
41,1 February 2020 10:15,3261,2661,Ireland
42,1 February 2020 10:30,3238,2707,Ireland
43,1 February 2020 10:45,3216,2683,Ireland
44,1 February 2020 11:00,3193,2759,Ireland
45,1 February 2020 11:15,3152,2690,Ireland
46,1 February 2020 11:30,3111,2737,Ireland
47,1 February 2020 11:45,3070,2756,Ireland
48,1 February 2020 12:00,3053,2733,Ireland
49,1 February 2020 12:15,2994,2719,Ireland
50,1 February 2020 12:30,2935,2610,Ireland
51,1 February 2020 12:45,2877,2635,Ireland
52,1 February 2020 13:00,2818,2627,Ireland
53,1 February 2020 13:15,2722,2553,Ireland
54,1 February 2020 13:30,2627,2459,Ireland
55,1 February 2020 13:45,2531,2438,Ireland
56,1 February 2020 14:00,2436,2373,Ireland
57,1 February 2020 14:15,2326,2298,Ireland
58,1 February 2020 14:30,2217,2242,Ireland
59,1 February 2020 14:45,2108,2050,Ireland
60,1 February 2020 15:00,1999,1934,Ireland
61,1 February 2020 15:15,1855,1742,Ireland
